timestamp_sec,left_pupil_mm,right_pupil_mm,left_blink,right_blink,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z,light_condition,stimulus_event
0.7867,5.2114,6.6497,0.0000,0.0000,0.1346,-0.3865,0.9124,-0.0322,-0.3916,0.9196,0.0543,-0.4007,0.9146,-0.1426,0.0001,0.3074,Dark,
0.7975,5.2114,6.6497,0.0000,0.0000,0.1344,-0.3861,0.9126,-0.0324,-0.3912,0.9197,0.0542,-0.4003,0.9148,-0.1425,0.0002,0.3073,Dark,
0.8082,5.2114,6.6497,0.0000,0.0000,0.1342,-0.3857,0.9128,-0.0326,-0.3908,0.9199,0.0540,-0.3999,0.9150,-0.1425,0.0003,0.3072,Dark,
0.8194,5.2114,6.6497,0.0000,0.0000,0.1340,-0.3851,0.9131,-0.0327,-0.3901,0.9202,0.0538,-0.3993,0.9153,-0.1425,0.0004,0.3072,Dark,
0.8304,5.2114,6.6497,0.0000,0.0000,0.1336,-0.3845,0.9134,-0.0330,-0.3894,0.9205,0.0534,-0.3986,0.9156,-0.1425,0.0006,0.3071,Dark,
0.8414,5.2114,6.6497,0.0000,0.0000,0.1333,-0.3838,0.9137,-0.0334,-0.3887,0.9207,0.0531,-0.3979,0.9159,-0.1425,0.0007,0.3071,Dark,
0.8548,5.2114,6.6497,0.0000,0.0000,0.1329,-0.3831,0.9141,-0.0337,-0.3880,0.9210,0.0527,-0.3972,0.9162,-0.1424,0.0009,0.3070,Dark,
0.8639,5.2114,6.6497,0.0000,0.0000,0.1325,-0.3823,0.9145,-0.0341,-0.3872,0.9214,0.0523,-0.3964,0.9166,-0.1424,0.0010,0.3069,Dark,
0.8754,5.2114,6.6497,0.0000,0.0000,0.1320,-0.3814,0.9149,-0.0345,-0.3863,0.9217,0.0519,-0.3955,0.9170,-0.1424,0.0012,0.3069,Dark,
0.8863,5.2114,6.6497,0.0000,0.0000,0.1315,-0.3806,0.9154,-0.0350,-0.3854,0.9221,0.0514,-0.3946,0.9174,-0.1424,0.0014,0.3068,Dark,
0.8977,5.2114,6.6497,0.0000,0.0000,0.1312,-0.3797,0.9158,-0.0354,-0.3845,0.9224,0.0510,-0.3938,0.9178,-0.1425,0.0015,0.3068,Dark,
0.9087,5.2114,6.6497,0.0000,0.0000,0.1307,-0.3791,0.9161,-0.0358,-0.3839,0.9227,0.0506,-0.3931,0.9181,-0.1425,0.0017,0.3068,Dark,
0.9193,5.2114,6.6497,0.0000,0.0000,0.1302,-0.3784,0.9164,-0.0363,-0.3832,0.9229,0.0501,-0.3925,0.9184,-0.1425,0.0017,0.3068,Dark,
0.9306,5.2114,6.6497,0.0000,0.0000,0.1298,-0.3778,0.9167,-0.0368,-0.3827,0.9231,0.0496,-0.3919,0.9187,-0.1425,0.0018,0.3068,Dark,
0.9417,5.2114,6.6497,0.0000,0.0000,0.1294,-0.3776,0.9169,-0.0372,-0.3825,0.9232,0.0492,-0.3917,0.9188,-0.1426,0.0019,0.3067,Dark,
0.9534,5.2114,6.6497,0.0000,0.0000,0.1289,-0.3773,0.9171,-0.0376,-0.3822,0.9233,0.0488,-0.3914,0.9189,-0.1427,0.0020,0.3067,Dark,
0.9638,5.2114,6.6497,0.0000,0.0000,0.1284,-0.3768,0.9173,-0.0381,-0.3817,0.9235,0.0483,-0.3909,0.9191,-0.1427,0.0021,0.3067,Dark,
0.9757,5.2114,6.6497,0.0000,0.0000,0.1277,-0.3761,0.9177,-0.0388,-0.3810,0.9238,0.0476,-0.3902,0.9195,-0.1428,0.0022,0.3067,Dark,
0.9863,5.2114,6.6497,0.0000,0.0000,0.1272,-0.3752,0.9182,-0.0394,-0.3801,0.9241,0.0470,-0.3893,0.9199,-0.1428,0.0024,0.3067,Dark,
0.9973,5.2114,6.6497,0.0000,0.0000,0.1266,-0.3739,0.9188,-0.0400,-0.3788,0.9246,0.0464,-0.3880,0.9205,-0.1428,0.0026,0.3067,Dark,
1.0086,5.2114,6.6497,0.0000,0.0000,0.1258,-0.3725,0.9195,-0.0408,-0.3774,0.9252,0.0456,-0.3866,0.9211,-0.1429,0.0028,0.3067,Dark,
1.0195,5.2114,6.6497,0.0000,0.0000,0.1253,-0.3713,0.9200,-0.0413,-0.3762,0.9256,0.0451,-0.3854,0.9216,-0.1429,0.0030,0.3068,Dark,
1.0306,5.2114,6.6497,0.0000,0.0000,0.1247,-0.3702,0.9206,-0.0418,-0.3750,0.9261,0.0446,-0.3842,0.9222,-0.1430,0.0032,0.3068,Dark,
1.0423,5.2114,6.6497,0.0000,0.0000,0.1242,-0.3692,0.9210,-0.0424,-0.3740,0.9265,0.0440,-0.3833,0.9226,-0.1431,0.0033,0.3068,Dark,
1.0534,5.2114,6.6497,0.0000,0.0000,0.1238,-0.3682,0.9215,-0.0428,-0.3731,0.9268,0.0436,-0.3823,0.9230,-0.1432,0.0035,0.3069,Dark,
1.0643,5.2114,6.6497,0.0000,0.0000,0.1233,-0.3671,0.9220,-0.0433,-0.3721,0.9272,0.0431,-0.3813,0.9235,-0.1433,0.0036,0.3068,Dark,
1.0756,5.2114,6.6497,0.0000,0.0000,0.1227,-0.3661,0.9225,-0.0439,-0.3712,0.9275,0.0426,-0.3803,0.9239,-0.1434,0.0038,0.3068,Dark,
1.0868,5.2114,6.6497,0.0000,0.0000,0.1219,-0.3649,0.9230,-0.0447,-0.3701,0.9279,0.0417,-0.3792,0.9244,-0.1435,0.0039,0.3068,Dark,
1.0977,5.2114,6.6497,0.0000,0.0000,0.1210,-0.3637,0.9236,-0.0456,-0.3690,0.9283,0.0408,-0.3780,0.9249,-0.1437,0.0041,0.3068,Dark,
1.1098,5.2114,6.6497,0.0000,0.0000,0.1200,-0.3624,0.9243,-0.0466,-0.3677,0.9288,0.0399,-0.3767,0.9255,-0.1438,0.0043,0.3068,Dark,
1.1200,5.2114,6.6497,0.0000,0.0000,0.1190,-0.3611,0.9249,-0.0476,-0.3663,0.9293,0.0389,-0.3754,0.9261,-0.1439,0.0044,0.3068,Dark,
1.1320,5.2114,6.6497,0.0000,0.0000,0.1180,-0.3593,0.9257,-0.0486,-0.3647,0.9299,0.0379,-0.3737,0.9268,-0.1440,0.0046,0.3068,Dark,
1.1422,5.2114,6.6497,0.0000,0.0000,0.1173,-0.3577,0.9264,-0.0494,-0.3632,0.9304,0.0371,-0.3721,0.9274,-0.1441,0.0048,0.3069,Dark,
1.1534,5.2114,6.6497,0.0000,0.0000,0.1165,-0.3561,0.9272,-0.0502,-0.3616,0.9310,0.0363,-0.3705,0.9281,-0.1441,0.0050,0.3069,Dark,
1.1647,5.2114,6.6497,0.0000,0.0000,0.1156,-0.3548,0.9278,-0.0511,-0.3604,0.9314,0.0355,-0.3692,0.9287,-0.1442,0.0052,0.3070,Dark,
1.1842,5.2114,6.6497,0.0000,0.0000,0.1146,-0.3536,0.9283,-0.0520,-0.3594,0.9317,0.0345,-0.3682,0.9291,-0.1443,0.0053,0.3070,Dark,
1.1868,5.2114,6.6497,0.0000,0.0000,0.1135,-0.3529,0.9287,-0.0531,-0.3589,0.9319,0.0334,-0.3676,0.9294,-0.1443,0.0055,0.3070,Dark,
1.1980,5.2114,6.6497,0.0000,0.0000,0.1122,-0.3523,0.9291,-0.0544,-0.3585,0.9320,0.0322,-0.3670,0.9297,-0.1443,0.0055,0.3069,Dark,
1.2092,5.2114,6.6497,0.0000,0.0000,0.1110,-0.3521,0.9294,-0.0557,-0.3583,0.9319,0.0309,-0.3669,0.9298,-0.1444,0.0056,0.3069,Dark,
1.2203,5.2114,6.6497,0.0000,0.0000,0.1097,-0.3517,0.9297,-0.0569,-0.3579,0.9320,0.0297,-0.3665,0.9300,-0.1444,0.0056,0.3068,Dark,
1.2318,5.2114,6.6497,0.0000,0.0000,0.1105,-0.3527,0.9292,-0.0561,-0.3588,0.9317,0.0305,-0.3674,0.9296,-0.1443,0.0055,0.3068,Dark,
1.2427,5.2114,6.6497,0.0000,0.0000,0.1094,-0.3523,0.9295,-0.0572,-0.3584,0.9318,0.0294,-0.3670,0.9298,-0.1443,0.0055,0.3068,Dark,
1.2537,5.2114,6.6497,0.0000,0.0000,0.1083,-0.3518,0.9298,-0.0583,-0.3580,0.9319,0.0283,-0.3665,0.9300,-0.1442,0.0056,0.3067,Dark,
1.2650,5.2114,6.6497,0.0000,0.0000,0.1073,-0.3516,0.9300,-0.0593,-0.3579,0.9319,0.0272,-0.3664,0.9301,-0.1442,0.0056,0.3066,Dark,
1.2763,5.2114,6.6497,0.0000,0.0000,0.1061,-0.3517,0.9301,-0.0605,-0.3580,0.9318,0.0261,-0.3665,0.9300,-0.1441,0.0057,0.3065,Dark,
1.2875,5.2114,6.6497,0.0000,0.0000,0.1051,-0.3520,0.9301,-0.0615,-0.3582,0.9316,0.0250,-0.3668,0.9300,-0.1441,0.0057,0.3063,Dark,
1.2985,5.2114,6.6497,0.0000,0.0000,0.1041,-0.3521,0.9301,-0.0625,-0.3583,0.9315,0.0240,-0.3669,0.9300,-0.1440,0.0058,0.3061,Dark,
1.3130,5.2114,6.6497,0.0000,0.0000,0.1032,-0.3524,0.9302,-0.0634,-0.3585,0.9314,0.0232,-0.3671,0.9299,-0.1439,0.0058,0.3059,Dark,
1.3207,5.2114,6.6497,0.0000,0.0000,0.1023,-0.3524,0.9302,-0.0643,-0.3585,0.9313,0.0223,-0.3671,0.9299,-0.1438,0.0058,0.3057,Dark,
1.3316,5.2114,6.6497,0.0000,0.0000,0.1015,-0.3523,0.9303,-0.0651,-0.3584,0.9313,0.0215,-0.3670,0.9300,-0.1437,0.0059,0.3055,Dark,
1.3429,5.2114,6.6497,0.0000,0.0000,0.1008,-0.3522,0.9305,-0.0659,-0.3582,0.9313,0.0207,-0.3668,0.9301,-0.1436,0.0059,0.3052,Dark,
1.3541,5.2114,6.6497,0.0000,0.0000,0.0999,-0.3520,0.9306,-0.0667,-0.3580,0.9313,0.0199,-0.3667,0.9301,-0.1435,0.0060,0.3050,Dark,
1.3651,5.2114,6.6497,0.0000,0.0000,0.0991,-0.3519,0.9308,-0.0675,-0.3578,0.9313,0.0190,-0.3665,0.9302,-0.1435,0.0061,0.3047,Dark,
1.3763,5.2114,6.6497,0.0000,0.0000,0.0984,-0.3517,0.9309,-0.0683,-0.3576,0.9314,0.0183,-0.3663,0.9303,-0.1434,0.0062,0.3045,Dark,
1.3872,5.2114,6.6497,0.0000,0.0000,0.0977,-0.3514,0.9311,-0.0690,-0.3573,0.9314,0.0176,-0.3660,0.9304,-0.1434,0.0063,0.3042,Dark,
1.3985,5.2114,6.6497,0.0000,0.0000,0.0970,-0.3512,0.9313,-0.0697,-0.3570,0.9315,0.0169,-0.3658,0.9305,-0.1434,0.0064,0.3040,Dark,
1.4099,5.2114,6.6497,0.0000,0.0000,0.0962,-0.3509,0.9315,-0.0704,-0.3567,0.9316,0.0162,-0.3654,0.9307,-0.1434,0.0066,0.3037,Dark,
1.4208,5.2114,6.6497,0.0000,0.0000,0.0955,-0.3504,0.9317,-0.0711,-0.3562,0.9317,0.0155,-0.3649,0.9309,-0.1434,0.0067,0.3035,Dark,
1.4318,5.2114,6.6497,0.0000,0.0000,0.0948,-0.3499,0.9320,-0.0719,-0.3558,0.9318,0.0147,-0.3645,0.9311,-0.1435,0.0068,0.3033,Dark,
1.4502,5.2114,6.6497,0.0000,0.0000,0.0940,-0.3493,0.9323,-0.0726,-0.3552,0.9320,0.0139,-0.3639,0.9313,-0.1435,0.0069,0.3031,Dark,
1.4543,5.2114,6.6497,0.0000,0.0000,0.0933,-0.3486,0.9326,-0.0734,-0.3544,0.9322,0.0132,-0.3632,0.9316,-0.1437,0.0071,0.3029,Dark,
1.4654,5.2114,6.6497,0.0000,0.0000,0.0925,-0.3478,0.9330,-0.0742,-0.3537,0.9324,0.0124,-0.3624,0.9319,-0.1438,0.0072,0.3027,Dark,
1.4769,5.2114,6.6497,0.0000,0.0000,0.0917,-0.3471,0.9333,-0.0749,-0.3530,0.9326,0.0117,-0.3617,0.9322,-0.1439,0.0073,0.3027,Dark,
1.4876,5.2114,6.6497,0.0000,0.0000,0.0911,-0.3463,0.9337,-0.0756,-0.3523,0.9328,0.0110,-0.3610,0.9325,-0.1441,0.0074,0.3025,Dark,
1.4986,5.2114,6.6497,0.0000,0.0000,0.0904,-0.3459,0.9339,-0.0762,-0.3519,0.9329,0.0104,-0.3606,0.9327,-0.1442,0.0075,0.3024,Dark,
1.5103,5.2114,6.6497,0.0000,0.0000,0.0898,-0.3457,0.9341,-0.0768,-0.3517,0.9330,0.0098,-0.3603,0.9328,-0.1444,0.0075,0.3024,Dark,
1.5213,5.2114,6.6497,0.0000,0.0000,0.0893,-0.3456,0.9341,-0.0773,-0.3517,0.9329,0.0093,-0.3603,0.9328,-0.1446,0.0075,0.3023,Dark,
1.5322,5.2114,6.6497,0.0000,0.0000,0.0888,-0.3458,0.9341,-0.0778,-0.3519,0.9328,0.0088,-0.3605,0.9327,-0.1447,0.0075,0.3022,Dark,
1.5433,5.2114,6.6497,0.0000,0.0000,0.0884,-0.3459,0.9341,-0.0783,-0.3521,0.9327,0.0083,-0.3607,0.9327,-0.1449,0.0075,0.3023,Dark,
1.5544,5.2114,6.6497,0.0000,0.0000,0.0879,-0.3460,0.9341,-0.0788,-0.3521,0.9326,0.0078,-0.3607,0.9326,-0.1450,0.0075,0.3022,Dark,
1.5655,5.2114,6.6497,0.0000,0.0000,0.0874,-0.3461,0.9341,-0.0792,-0.3523,0.9325,0.0074,-0.3608,0.9326,-0.1452,0.0075,0.3022,Dark,
1.5768,5.2114,6.6497,0.0000,0.0000,0.0870,-0.3461,0.9341,-0.0796,-0.3523,0.9325,0.0070,-0.3609,0.9326,-0.1454,0.0075,0.3023,Dark,
1.5879,5.2114,6.6497,0.0000,0.0000,0.0866,-0.3461,0.9342,-0.0800,-0.3523,0.9324,0.0066,-0.3609,0.9326,-0.1456,0.0074,0.3023,Dark,
1.5988,5.2114,6.6497,0.0000,0.0000,0.0861,-0.3462,0.9342,-0.0805,-0.3525,0.9323,0.0061,-0.3610,0.9325,-0.1458,0.0074,0.3024,Dark,
1.6101,5.2114,6.6497,0.0000,0.0000,0.0857,-0.3467,0.9340,-0.0809,-0.3530,0.9321,0.0057,-0.3615,0.9323,-0.1460,0.0073,0.3025,Dark,
1.6210,5.2114,6.6497,0.0000,0.0000,0.0853,-0.3474,0.9338,-0.0813,-0.3538,0.9318,0.0053,-0.3623,0.9321,-0.1461,0.0072,0.3026,Dark,
1.6324,5.2114,6.6497,0.0000,0.0000,0.0849,-0.3482,0.9336,-0.0817,-0.3545,0.9315,0.0049,-0.3630,0.9318,-0.1463,0.0071,0.3027,Dark,
1.6434,5.2114,6.6497,0.0000,0.0000,0.0846,-0.3489,0.9333,-0.0820,-0.3553,0.9311,0.0046,-0.3638,0.9315,-0.1465,0.0070,0.3027,Dark,
1.6573,5.2114,6.6497,0.0000,0.0000,0.0842,-0.3496,0.9331,-0.0824,-0.3560,0.9308,0.0042,-0.3644,0.9312,-0.1466,0.0069,0.3028,Dark,
1.6657,5.2114,6.6497,0.0000,0.0000,0.0837,-0.3498,0.9331,-0.0829,-0.3562,0.9307,0.0037,-0.3647,0.9311,-0.1467,0.0068,0.3029,Dark,
1.6769,5.2114,6.6497,0.0000,0.0000,0.0833,-0.3498,0.9331,-0.0833,-0.3563,0.9307,0.0033,-0.3647,0.9311,-0.1469,0.0068,0.3030,Dark,
1.6879,5.2114,6.6497,0.0000,0.0000,0.0829,-0.3499,0.9331,-0.0837,-0.3563,0.9306,0.0029,-0.3647,0.9311,-0.1470,0.0067,0.3030,Dark,
1.6991,5.2114,6.6497,0.0000,0.0000,0.0826,-0.3500,0.9331,-0.0840,-0.3564,0.9305,0.0026,-0.3648,0.9311,-0.1471,0.0067,0.3031,Dark,
1.7106,5.2114,6.6497,0.0000,0.0000,0.0825,-0.3501,0.9331,-0.0841,-0.3566,0.9305,0.0025,-0.3650,0.9310,-0.1472,0.0066,0.3032,Dark,
1.7214,5.2114,6.6497,0.0000,0.0000,0.0825,-0.3503,0.9330,-0.0841,-0.3569,0.9304,0.0025,-0.3653,0.9309,-0.1472,0.0066,0.3032,Dark,
1.7326,5.2114,6.6497,0.0000,0.0000,0.0827,-0.3506,0.9329,-0.0839,-0.3572,0.9303,0.0027,-0.3655,0.9308,-0.1472,0.0065,0.3032,Dark,
1.7439,5.2114,6.6497,0.0000,0.0000,0.0829,-0.3508,0.9328,-0.0837,-0.3575,0.9302,0.0029,-0.3658,0.9307,-0.1473,0.0064,0.3032,Dark,
1.7548,5.2114,6.6497,0.0000,0.0000,0.0832,-0.3512,0.9326,-0.0833,-0.3579,0.9300,0.0033,-0.3662,0.9305,-0.1472,0.0064,0.3032,Dark,
1.7661,5.2114,6.6497,0.0000,0.0000,0.0836,-0.3514,0.9325,-0.0830,-0.3581,0.9300,0.0036,-0.3664,0.9305,-0.1472,0.0063,0.3032,Dark,
1.7776,5.2569,6.6608,0.0000,0.0000,0.0756,-0.3449,0.9356,-0.0919,-0.3510,0.9319,-0.0049,-0.3596,0.9331,-0.1471,0.0063,0.3032,Dark,
1.7886,5.2615,6.6644,0.0000,0.0000,0.0729,-0.3448,0.9358,-0.0949,-0.3507,0.9317,-0.0077,-0.3595,0.9331,-0.1470,0.0062,0.3032,Dark,
1.7995,5.2639,6.6808,0.0000,0.0000,0.0713,-0.3435,0.9364,-0.0973,-0.3494,0.9319,-0.0098,-0.3583,0.9336,-0.1469,0.0062,0.3032,Dark,
1.8107,5.2800,6.6973,0.0000,0.0000,0.0675,-0.3402,0.9379,-0.1018,-0.3456,0.9328,-0.0139,-0.3548,0.9349,-0.1469,0.0062,0.3033,Dark,
1.8220,5.2825,6.6984,0.0000,0.0000,0.0705,-0.3410,0.9374,-0.0989,-0.3466,0.9328,-0.0110,-0.3557,0.9345,-0.1467,0.0062,0.3033,Dark,
1.8329,5.2978,6.6951,0.0000,0.0000,0.0649,-0.3373,0.9392,-0.1053,-0.3424,0.9336,-0.0170,-0.3518,0.9359,-0.1467,0.0063,0.3033,Dark,
1.8440,5.3013,6.6867,0.0000,0.0000,0.0633,-0.3362,0.9397,-0.1068,-0.3411,0.9339,-0.0186,-0.3506,0.9363,-0.1466,0.0063,0.3033,Dark,
1.8557,5.3003,6.7019,0.0000,0.0000,0.0613,-0.3350,0.9402,-0.1092,-0.3397,0.9342,-0.0208,-0.3493,0.9368,-0.1464,0.0063,0.3033,Dark,
1.8667,5.3062,6.7157,0.0000,0.0000,0.0596,-0.3339,0.9407,-0.1110,-0.3385,0.9344,-0.0226,-0.3482,0.9372,-0.1464,0.0064,0.3033,Dark,
1.8776,5.3204,6.7194,0.0000,0.0000,0.0575,-0.3328,0.9412,-0.1129,-0.3373,0.9346,-0.0246,-0.3470,0.9375,-0.1463,0.0064,0.3033,Dark,
1.8892,5.3265,6.7245,0.0000,0.0000,0.0569,-0.3325,0.9414,-0.1136,-0.3370,0.9346,-0.0253,-0.3467,0.9376,-0.1462,0.0064,0.3033,Dark,
1.8998,5.3311,6.7273,0.0000,0.0000,0.0552,-0.3315,0.9418,-0.1153,-0.3359,0.9348,-0.0270,-0.3457,0.9380,-0.1462,0.0065,0.3033,Dark,
1.9110,5.3310,6.7404,0.0000,0.0000,0.0554,-0.3328,0.9414,-0.1150,-0.3372,0.9344,-0.0267,-0.3470,0.9375,-0.1461,0.0065,0.3033,Dark,
1.9220,5.3298,6.7491,0.0000,0.0000,0.0532,-0.3312,0.9421,-0.1174,-0.3354,0.9347,-0.0291,-0.3453,0.9381,-0.1461,0.0065,0.3032,Dark,
1.9334,5.3268,6.7577,0.0000,0.0000,0.0537,-0.3323,0.9416,-0.1170,-0.3366,0.9343,-0.0286,-0.3465,0.9376,-0.1460,0.0065,0.3032,Dark,
1.9442,5.3411,6.7747,0.0000,0.0000,0.0523,-0.3321,0.9418,-0.1184,-0.3363,0.9343,-0.0300,-0.3462,0.9377,-0.1460,0.0065,0.3032,Dark,
1.9553,5.3435,6.7828,0.0000,0.0000,0.0519,-0.3317,0.9419,-0.1188,-0.3359,0.9344,-0.0304,-0.3458,0.9378,-0.1459,0.0065,0.3031,Dark,
1.9665,5.3452,6.7764,0.0000,0.0000,0.0516,-0.3314,0.9421,-0.1192,-0.3356,0.9344,-0.0308,-0.3455,0.9379,-0.1459,0.0065,0.3031,Dark,
1.9778,5.3482,6.7705,0.0000,0.0000,0.0512,-0.3312,0.9422,-0.1196,-0.3353,0.9345,-0.0312,-0.3453,0.9380,-0.1458,0.0065,0.3031,Dark,
1.9891,5.3482,6.7701,0.0000,0.0000,0.0505,-0.3308,0.9423,-0.1202,-0.3349,0.9345,-0.0318,-0.3449,0.9381,-0.1458,0.0066,0.3030,Dark,
2.0010,5.3470,6.7698,0.0000,0.0000,0.0492,-0.3302,0.9426,-0.1217,-0.3342,0.9346,-0.0332,-0.3442,0.9383,-0.1458,0.0066,0.3029,Dark,
2.0112,5.3531,6.7796,0.0000,0.0000,0.0492,-0.3299,0.9427,-0.1217,-0.3339,0.9347,-0.0332,-0.3440,0.9384,-0.1457,0.0067,0.3029,Dark,
2.0226,5.3620,6.7939,0.0000,0.0000,0.0482,-0.3296,0.9429,-0.1228,-0.3335,0.9347,-0.0343,-0.3436,0.9385,-0.1457,0.0068,0.3028,Dark,
2.0336,5.3730,6.7943,0.0000,0.0000,0.0482,-0.3291,0.9431,-0.1228,-0.3330,0.9349,-0.0343,-0.3431,0.9387,-0.1456,0.0068,0.3027,Dark,
2.0448,5.3843,6.7939,0.0000,0.0000,0.0480,-0.3287,0.9432,-0.1229,-0.3326,0.9350,-0.0344,-0.3427,0.9388,-0.1455,0.0069,0.3026,Dark,
2.0557,5.3961,6.8122,0.0000,0.0000,0.0481,-0.3280,0.9434,-0.1227,-0.3319,0.9353,-0.0343,-0.3420,0.9391,-0.1455,0.0069,0.3026,Dark,
2.0668,5.3980,6.8079,0.0000,0.0000,0.0478,-0.3279,0.9435,-0.1228,-0.3317,0.9354,-0.0344,-0.3418,0.9391,-0.1454,0.0070,0.3025,Dark,
2.0783,5.4004,6.8041,0.0000,0.0000,0.0477,-0.3274,0.9437,-0.1228,-0.3312,0.9355,-0.0346,-0.3413,0.9393,-0.1453,0.0070,0.3025,Dark,
2.0892,5.4082,6.7977,0.0000,0.0000,0.0479,-0.3264,0.9440,-0.1223,-0.3302,0.9360,-0.0342,-0.3403,0.9397,-0.1452,0.0071,0.3024,Dark,
2.1003,5.4143,6.7935,0.0000,0.0000,0.0481,-0.3263,0.9441,-0.1221,-0.3300,0.9361,-0.0340,-0.3401,0.9398,-0.1451,0.0072,0.3024,Dark,
2.1114,5.4272,6.7911,0.0000,0.0000,0.0481,-0.3254,0.9444,-0.1219,-0.3290,0.9364,-0.0339,-0.3392,0.9401,-0.1450,0.0072,0.3024,Dark,
2.1227,5.4449,6.8089,0.0000,0.0000,0.0481,-0.3248,0.9446,-0.1218,-0.3285,0.9366,-0.0339,-0.3386,0.9403,-0.1450,0.0073,0.3023,Dark,
2.1341,5.4573,6.8136,0.0000,0.0000,0.0483,-0.3240,0.9448,-0.1215,-0.3276,0.9370,-0.0336,-0.3378,0.9406,-0.1449,0.0073,0.3023,Dark,
2.1448,5.4650,6.8171,0.0000,0.0000,0.0483,-0.3236,0.9450,-0.1215,-0.3272,0.9371,-0.0336,-0.3373,0.9408,-0.1448,0.0074,0.3023,Dark,
2.1559,5.4733,6.8151,0.0000,0.0000,0.0486,-0.3230,0.9451,-0.1213,-0.3266,0.9373,-0.0334,-0.3368,0.9410,-0.1448,0.0074,0.3022,Dark,
2.1672,5.4652,6.8127,0.0000,0.0000,0.0487,-0.3225,0.9453,-0.1212,-0.3261,0.9376,-0.0332,-0.3362,0.9412,-0.1447,0.0075,0.3022,Dark,
2.1783,5.4650,6.8143,0.0000,0.0000,0.0486,-0.3221,0.9455,-0.1212,-0.3256,0.9377,-0.0333,-0.3358,0.9413,-0.1446,0.0075,0.3022,Dark,
2.1894,5.4642,6.8215,0.0000,0.0000,0.0486,-0.3213,0.9457,-0.1213,-0.3247,0.9380,-0.0334,-0.3350,0.9416,-0.1446,0.0076,0.3022,Dark,
2.2007,5.4586,6.8245,0.0000,0.0000,0.0483,-0.3208,0.9459,-0.1216,-0.3242,0.9381,-0.0336,-0.3345,0.9418,-0.1446,0.0077,0.3022,Dark,
2.2120,5.4712,6.8131,0.0000,0.0000,0.0480,-0.3202,0.9461,-0.1221,-0.3236,0.9383,-0.0340,-0.3339,0.9420,-0.1445,0.0077,0.3022,Dark,
2.2228,5.4807,6.8143,0.0000,0.0000,0.0476,-0.3201,0.9462,-0.1225,-0.3234,0.9383,-0.0344,-0.3338,0.9420,-0.1445,0.0077,0.3021,Dark,
2.2342,5.4885,6.8196,0.0000,0.0000,0.0475,-0.3199,0.9463,-0.1227,-0.3232,0.9384,-0.0346,-0.3335,0.9421,-0.1445,0.0077,0.3021,Dark,
2.2452,5.4962,6.8290,0.0000,0.0000,0.0473,-0.3194,0.9464,-0.1230,-0.3226,0.9385,-0.0348,-0.3330,0.9423,-0.1444,0.0077,0.3021,Dark,
2.2562,5.4969,6.8249,0.0000,0.0000,0.0473,-0.3191,0.9466,-0.1231,-0.3222,0.9386,-0.0349,-0.3327,0.9424,-0.1444,0.0078,0.3021,Dark,
