timestamp_sec,left_pupil_mm,right_pupil_mm,left_blink,right_blink,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z,light_condition,stimulus_event
0.3134,5.1660,5.2620,0.0000,0.0000,-0.4188,-0.1385,0.8975,-0.7424,-0.1857,0.6437,-0.5876,-0.2582,0.7669,-0.0635,-0.0175,0.5514,Dark,Phase: Baseline - waiting 20s
0.3251,5.1586,5.2589,0.0000,0.0000,-0.4192,-0.1384,0.8973,-0.7427,-0.1857,0.6433,-0.5879,-0.2582,0.7666,-0.0638,-0.0175,0.5513,Dark,Phase: Baseline - waiting 20s
0.3358,5.1441,5.2368,0.0000,0.0000,-0.4191,-0.1387,0.8973,-0.7425,-0.1862,0.6435,-0.5876,-0.2586,0.7667,-0.0640,-0.0175,0.5513,Dark,Phase: Baseline - waiting 20s
0.3474,5.1373,5.2224,0.0000,0.0000,-0.4189,-0.1389,0.8974,-0.7422,-0.1866,0.6437,-0.5873,-0.2589,0.7669,-0.0643,-0.0176,0.5512,Dark,Phase: Baseline - waiting 20s
0.3586,5.1362,5.2106,0.0000,0.0000,-0.4190,-0.1393,0.8972,-0.7422,-0.1872,0.6435,-0.5873,-0.2594,0.7667,-0.0644,-0.0176,0.5511,Dark,Phase: Baseline - waiting 20s
0.3689,5.1373,5.2036,0.0000,0.0000,-0.4186,-0.1396,0.8974,-0.7417,-0.1879,0.6438,-0.5867,-0.2598,0.7670,-0.0646,-0.0177,0.5511,Dark,Phase: Baseline - waiting 20s
0.3804,5.1337,5.2078,0.0000,0.0000,-0.4188,-0.1394,0.8973,-0.7418,-0.1880,0.6437,-0.5867,-0.2598,0.7670,-0.0649,-0.0177,0.5510,Dark,Phase: Baseline - waiting 20s
0.3914,5.1310,5.2055,0.0000,0.0000,-0.4192,-0.1391,0.8972,-0.7420,-0.1878,0.6435,-0.5870,-0.2595,0.7668,-0.0651,-0.0176,0.5510,Dark,Phase: Baseline - waiting 20s
0.4025,5.1105,5.1966,0.0000,0.0000,-0.4197,-0.1388,0.8970,-0.7423,-0.1878,0.6432,-0.5873,-0.2594,0.7667,-0.0654,-0.0176,0.5509,Dark,Phase: Baseline - waiting 20s
0.4138,5.0985,5.1896,0.0000,0.0000,-0.4202,-0.1385,0.8968,-0.7426,-0.1877,0.6429,-0.5878,-0.2592,0.7664,-0.0656,-0.0175,0.5509,Dark,Phase: Baseline - waiting 20s
0.4247,5.0895,5.1830,0.0000,0.0000,-0.4210,-0.1384,0.8965,-0.7431,-0.1879,0.6423,-0.5883,-0.2592,0.7660,-0.0659,-0.0175,0.5508,Dark,Phase: Baseline - waiting 20s
0.4360,5.0823,5.1786,0.0000,0.0000,-0.4217,-0.1384,0.8961,-0.7435,-0.1881,0.6417,-0.5888,-0.2592,0.7655,-0.0661,-0.0175,0.5508,Dark,Phase: Baseline - waiting 20s
0.4468,5.0713,5.1793,0.0000,0.0000,-0.4226,-0.1386,0.8957,-0.7440,-0.1885,0.6411,-0.5894,-0.2596,0.7650,-0.0663,-0.0175,0.5507,Dark,Phase: Baseline - waiting 20s
0.4581,5.0668,5.1779,0.0000,0.0000,-0.4231,-0.1387,0.8954,-0.7443,-0.1886,0.6407,-0.5898,-0.2596,0.7646,-0.0665,-0.0175,0.5507,Dark,Phase: Baseline - waiting 20s
0.4693,5.0636,5.1766,0.0000,0.0000,-0.4236,-0.1388,0.8951,-0.7446,-0.1888,0.6403,-0.5902,-0.2598,0.7643,-0.0666,-0.0175,0.5507,Dark,Phase: Baseline - waiting 20s
0.4806,5.0642,5.1684,0.0000,0.0000,-0.4237,-0.1390,0.8951,-0.7445,-0.1891,0.6403,-0.5902,-0.2600,0.7643,-0.0668,-0.0175,0.5507,Dark,Phase: Baseline - waiting 20s
0.4916,5.0671,5.1652,0.0000,0.0000,-0.4238,-0.1390,0.8950,-0.7444,-0.1893,0.6403,-0.5901,-0.2601,0.7643,-0.0669,-0.0175,0.5507,Dark,Phase: Baseline - waiting 20s
0.5025,5.0746,5.1674,0.0000,0.0000,-0.4238,-0.1392,0.8950,-0.7444,-0.1897,0.6402,-0.5901,-0.2603,0.7642,-0.0670,-0.0175,0.5508,Dark,Phase: Baseline - waiting 20s
0.5139,5.0781,5.1782,0.0000,0.0000,-0.4238,-0.1392,0.8950,-0.7443,-0.1897,0.6403,-0.5900,-0.2603,0.7643,-0.0671,-0.0176,0.5508,Dark,
0.5250,5.0735,5.1740,0.0000,0.0000,-0.4238,-0.1392,0.8950,-0.7443,-0.1897,0.6403,-0.5900,-0.2603,0.7643,-0.0672,-0.0175,0.5509,Dark,
0.5363,5.0697,5.1662,0.0000,0.0000,-0.4238,-0.1393,0.8950,-0.7444,-0.1898,0.6402,-0.5901,-0.2604,0.7642,-0.0672,-0.0176,0.5509,Dark,
0.5473,5.0706,5.1625,0.0000,0.0000,-0.4239,-0.1394,0.8949,-0.7445,-0.1900,0.6400,-0.5902,-0.2606,0.7640,-0.0673,-0.0176,0.5510,Dark,
0.5588,5.0660,5.1710,0.0000,0.0000,-0.4240,-0.1398,0.8948,-0.7446,-0.1904,0.6398,-0.5902,-0.2610,0.7639,-0.0673,-0.0176,0.5511,Dark,
0.5696,5.0619,5.1858,0.0000,0.0000,-0.4241,-0.1404,0.8947,-0.7446,-0.1910,0.6397,-0.5902,-0.2616,0.7637,-0.0673,-0.0177,0.5512,Dark,
0.5808,5.0611,5.1871,0.0000,0.0000,-0.4239,-0.1409,0.8947,-0.7444,-0.1915,0.6396,-0.5901,-0.2621,0.7636,-0.0673,-0.0178,0.5513,Dark,
0.5918,5.0698,5.1872,0.0000,0.0000,-0.4237,-0.1414,0.8947,-0.7442,-0.1921,0.6397,-0.5898,-0.2626,0.7636,-0.0672,-0.0178,0.5513,Dark,
0.6028,5.0760,5.1907,0.0000,0.0000,-0.4234,-0.1420,0.8948,-0.7440,-0.1926,0.6398,-0.5896,-0.2632,0.7636,-0.0671,-0.0179,0.5515,Dark,
0.6143,5.0742,5.1917,0.0000,0.0000,-0.4223,-0.1425,0.8952,-0.7432,-0.1931,0.6406,-0.5886,-0.2637,0.7642,-0.0670,-0.0179,0.5516,Dark,
0.6254,5.0719,5.1859,0.0000,0.0000,-0.4213,-0.1432,0.8956,-0.7425,-0.1936,0.6413,-0.5878,-0.2643,0.7646,-0.0669,-0.0179,0.5518,Dark,
0.6367,5.0652,5.1814,0.0000,0.0000,-0.4202,-0.1440,0.8959,-0.7416,-0.1943,0.6421,-0.5868,-0.2650,0.7651,-0.0668,-0.0180,0.5519,Dark,
0.6474,5.0588,5.1812,0.0000,0.0000,-0.4189,-0.1446,0.8964,-0.7406,-0.1948,0.6430,-0.5857,-0.2656,0.7658,-0.0666,-0.0180,0.5521,Dark,
0.6586,5.0547,5.1760,0.0000,0.0000,-0.4175,-0.1451,0.8970,-0.7395,-0.1954,0.6442,-0.5843,-0.2661,0.7667,-0.0665,-0.0181,0.5522,Dark,
0.6697,5.0635,5.1790,0.0000,0.0000,-0.4160,-0.1456,0.8976,-0.7382,-0.1959,0.6455,-0.5829,-0.2666,0.7676,-0.0664,-0.0181,0.5524,Dark,
0.6812,5.0580,5.1847,0.0000,0.0000,-0.4147,-0.1459,0.8982,-0.7371,-0.1964,0.6466,-0.5816,-0.2669,0.7684,-0.0662,-0.0181,0.5526,Dark,
0.6924,5.0519,5.2034,0.0000,0.0000,-0.4134,-0.1464,0.8987,-0.7360,-0.1969,0.6477,-0.5804,-0.2673,0.7692,-0.0661,-0.0182,0.5527,Dark,
0.7039,5.0501,5.2103,0.0000,0.0000,-0.4121,-0.1471,0.8992,-0.7349,-0.1977,0.6487,-0.5791,-0.2681,0.7699,-0.0660,-0.0182,0.5529,Dark,
0.7144,5.0483,5.2076,0.0000,0.0000,-0.4108,-0.1478,0.8997,-0.7337,-0.1985,0.6498,-0.5778,-0.2688,0.7706,-0.0658,-0.0183,0.5530,Dark,
0.7255,5.0632,5.2151,0.0000,0.0000,-0.4098,-0.1484,0.9000,-0.7327,-0.1992,0.6507,-0.5767,-0.2693,0.7713,-0.0658,-0.0183,0.5531,Dark,
0.7368,5.0661,5.2243,0.0000,0.0000,-0.4092,-0.1486,0.9003,-0.7322,-0.1995,0.6513,-0.5761,-0.2696,0.7716,-0.0657,-0.0183,0.5533,Dark,
0.7478,5.0677,5.2311,0.0000,0.0000,-0.4090,-0.1485,0.9004,-0.7319,-0.1997,0.6515,-0.5759,-0.2695,0.7718,-0.0657,-0.0184,0.5534,Dark,
0.7591,5.0724,5.2411,0.0000,0.0000,-0.4094,-0.1486,0.9002,-0.7319,-0.2000,0.6514,-0.5760,-0.2697,0.7717,-0.0657,-0.0184,0.5534,Dark,
0.7703,5.0729,5.2398,0.0000,0.0000,-0.4098,-0.1489,0.8999,-0.7321,-0.2002,0.6511,-0.5763,-0.2699,0.7714,-0.0658,-0.0185,0.5535,Dark,
0.7820,5.0789,5.2366,0.0000,0.0000,-0.4104,-0.1492,0.8996,-0.7324,-0.2004,0.6507,-0.5768,-0.2701,0.7710,-0.0658,-0.0185,0.5536,Dark,
0.7926,5.0841,5.2330,0.0000,0.0000,-0.4109,-0.1500,0.8993,-0.7327,-0.2010,0.6502,-0.5772,-0.2708,0.7704,-0.0659,-0.0186,0.5536,Dark,
0.8040,5.0855,5.2354,0.0000,0.0000,-0.4121,-0.1512,0.8985,-0.7334,-0.2021,0.6491,-0.5781,-0.2719,0.7693,-0.0659,-0.0187,0.5536,Dark,
0.8146,5.0854,5.2402,0.0000,0.0000,-0.4124,-0.1526,0.8981,-0.7334,-0.2032,0.6487,-0.5782,-0.2730,0.7689,-0.0659,-0.0188,0.5535,Dark,
0.8259,5.1000,5.2602,0.0000,0.0000,-0.4128,-0.1542,0.8977,-0.7335,-0.2045,0.6482,-0.5784,-0.2745,0.7682,-0.0660,-0.0190,0.5535,Dark,
0.8372,5.1076,5.2728,0.0000,0.0000,-0.4124,-0.1556,0.8976,-0.7330,-0.2055,0.6484,-0.5780,-0.2756,0.7681,-0.0661,-0.0192,0.5534,Dark,
0.8486,5.1138,5.2822,0.0000,0.0000,-0.4123,-0.1567,0.8975,-0.7329,-0.2064,0.6482,-0.5779,-0.2765,0.7679,-0.0662,-0.0194,0.5534,Dark,
0.8592,5.1135,5.2946,0.0000,0.0000,-0.4118,-0.1572,0.8976,-0.7323,-0.2069,0.6488,-0.5772,-0.2770,0.7682,-0.0664,-0.0195,0.5535,Dark,
0.8705,5.1143,5.2973,0.0000,0.0000,-0.4106,-0.1573,0.8981,-0.7312,-0.2073,0.6499,-0.5760,-0.2772,0.7690,-0.0666,-0.0196,0.5536,Dark,
0.8817,5.1149,5.2977,0.0000,0.0000,-0.4100,-0.1571,0.8985,-0.7306,-0.2076,0.6505,-0.5753,-0.2772,0.7695,-0.0668,-0.0196,0.5538,Dark,
0.8929,5.1194,5.2905,0.0000,0.0000,-0.4090,-0.1565,0.8990,-0.7297,-0.2074,0.6515,-0.5743,-0.2768,0.7704,-0.0671,-0.0195,0.5541,Dark,
0.9038,5.1230,5.2965,0.0000,0.0000,-0.4079,-0.1554,0.8997,-0.7288,-0.2067,0.6528,-0.5732,-0.2758,0.7716,-0.0675,-0.0194,0.5544,Dark,
0.9148,5.1282,5.3017,0.0000,0.0000,-0.4068,-0.1544,0.9004,-0.7279,-0.2061,0.6540,-0.5723,-0.2750,0.7726,-0.0679,-0.0192,0.5548,Dark,
0.9262,5.1315,5.3062,0.0000,0.0000,-0.4052,-0.1535,0.9013,-0.7267,-0.2054,0.6555,-0.5709,-0.2742,0.7739,-0.0683,-0.0191,0.5551,Dark,
0.9370,5.1275,5.3045,0.0000,0.0000,-0.4043,-0.1527,0.9018,-0.7259,-0.2048,0.6566,-0.5701,-0.2734,0.7747,-0.0688,-0.0190,0.5554,Dark,
0.9483,5.1216,5.3085,0.0000,0.0000,-0.4033,-0.1524,0.9023,-0.7252,-0.2047,0.6574,-0.5692,-0.2733,0.7754,-0.0692,-0.0189,0.5556,Dark,
0.9594,5.1227,5.3131,0.0000,0.0000,-0.4033,-0.1523,0.9023,-0.7250,-0.2049,0.6576,-0.5691,-0.2733,0.7755,-0.0697,-0.0189,0.5558,Dark,
0.9705,5.1283,5.3206,0.0000,0.0000,-0.4035,-0.1524,0.9022,-0.7250,-0.2054,0.6574,-0.5691,-0.2736,0.7754,-0.0702,-0.0190,0.5559,Dark,
0.9816,5.1385,5.3269,0.0000,0.0000,-0.4038,-0.1525,0.9021,-0.7252,-0.2057,0.6572,-0.5693,-0.2737,0.7752,-0.0708,-0.0191,0.5561,Dark,
0.9929,5.1477,5.3340,0.0000,0.0000,-0.4043,-0.1524,0.9018,-0.7255,-0.2057,0.6568,-0.5698,-0.2737,0.7749,-0.0714,-0.0192,0.5562,Dark,
1.0040,5.1585,5.3477,0.0000,0.0000,-0.4054,-0.1522,0.9014,-0.7263,-0.2051,0.6561,-0.5708,-0.2733,0.7743,-0.0721,-0.0194,0.5562,Dark,
1.0150,5.1614,5.3545,0.0000,0.0000,-0.4063,-0.1522,0.9010,-0.7270,-0.2047,0.6554,-0.5718,-0.2731,0.7736,-0.0729,-0.0196,0.5563,Dark,
1.0264,5.1632,5.3590,0.0000,0.0000,-0.4075,-0.1527,0.9004,-0.7279,-0.2047,0.6544,-0.5729,-0.2733,0.7727,-0.0738,-0.0198,0.5562,Dark,
1.0376,5.1678,5.3618,0.0000,0.0000,-0.4098,-0.1534,0.8992,-0.7296,-0.2049,0.6525,-0.5750,-0.2737,0.7710,-0.0747,-0.0201,0.5561,Dark,
1.0487,5.1708,5.3650,0.0000,0.0000,-0.4125,-0.1542,0.8978,-0.7314,-0.2056,0.6502,-0.5772,-0.2745,0.7691,-0.0757,-0.0204,0.5559,Dark,
1.0608,5.1705,5.3686,0.0000,0.0000,-0.4160,-0.1554,0.8960,-0.7339,-0.2068,0.6470,-0.5802,-0.2756,0.7664,-0.0767,-0.0208,0.5557,Dark,
1.0709,5.1700,5.3716,0.0000,0.0000,-0.4197,-0.1571,0.8940,-0.7364,-0.2085,0.6436,-0.5831,-0.2773,0.7636,-0.0778,-0.0212,0.5554,Dark,
1.0820,5.1807,5.3740,0.0000,0.0000,-0.4232,-0.1590,0.8920,-0.7388,-0.2102,0.6403,-0.5861,-0.2791,0.7607,-0.0788,-0.0216,0.5551,Dark,
1.0933,5.1935,5.3739,0.0000,0.0000,-0.4270,-0.1614,0.8897,-0.7415,-0.2121,0.6365,-0.5893,-0.2812,0.7574,-0.0799,-0.0220,0.5547,Dark,
1.1044,5.1967,5.3804,0.0000,0.0000,-0.4303,-0.1638,0.8877,-0.7437,-0.2146,0.6332,-0.5918,-0.2836,0.7545,-0.0810,-0.0223,0.5542,Dark,
1.1157,5.1979,5.3857,0.0000,0.0000,-0.4340,-0.1659,0.8855,-0.7461,-0.2166,0.6295,-0.5948,-0.2857,0.7514,-0.0821,-0.0225,0.5537,Dark,
1.1270,5.2011,5.3922,0.0000,0.0000,-0.4381,-0.1688,0.8829,-0.7490,-0.2191,0.6253,-0.5982,-0.2884,0.7477,-0.0833,-0.0228,0.5531,Dark,
1.1377,5.2042,5.3941,0.0000,0.0000,-0.4424,-0.1716,0.8803,-0.7519,-0.2214,0.6210,-0.6017,-0.2910,0.7439,-0.0844,-0.0232,0.5523,Dark,
1.1487,5.2071,5.3998,0.0000,0.0000,-0.4468,-0.1739,0.8776,-0.7549,-0.2235,0.6166,-0.6052,-0.2931,0.7401,-0.0854,-0.0235,0.5516,Dark,
1.1609,5.2050,5.4045,0.0000,0.0000,-0.4511,-0.1753,0.8751,-0.7579,-0.2248,0.6124,-0.6088,-0.2945,0.7367,-0.0865,-0.0237,0.5509,Dark,
1.1723,5.2059,5.4052,0.0000,0.0000,-0.4553,-0.1765,0.8726,-0.7607,-0.2260,0.6085,-0.6122,-0.2956,0.7334,-0.0875,-0.0238,0.5502,Dark,
1.1825,5.2062,5.4053,0.0000,0.0000,-0.4601,-0.1773,0.8700,-0.7638,-0.2267,0.6043,-0.6160,-0.2963,0.7299,-0.0885,-0.0239,0.5495,Dark,
1.1935,5.2040,5.4054,0.0000,0.0000,-0.4647,-0.1772,0.8676,-0.7659,-0.2264,0.6018,-0.6193,-0.2957,0.7274,-0.0895,-0.0240,0.5489,Dark,
1.2046,5.2020,5.3944,0.0000,0.0000,-0.4694,-0.1764,0.8652,-0.7683,-0.2260,0.5989,-0.6227,-0.2948,0.7248,-0.0902,-0.0240,0.5484,Dark,
1.2164,5.2002,5.3856,0.0000,0.0000,-0.4747,-0.1751,0.8625,-0.7713,-0.2255,0.5952,-0.6267,-0.2936,0.7219,-0.0909,-0.0241,0.5481,Dark,
1.2269,5.2106,5.3741,0.0000,0.0000,-0.4785,-0.1730,0.8609,-0.7736,-0.2245,0.5926,-0.6295,-0.2920,0.7200,-0.0915,-0.0241,0.5478,Dark,
1.2378,5.2232,5.3770,0.0000,0.0000,-0.4822,-0.1719,0.8590,-0.7749,-0.2240,0.5910,-0.6318,-0.2908,0.7185,-0.0918,-0.0241,0.5475,Dark,
1.2489,5.2331,5.3806,0.0000,0.0000,-0.4844,-0.1714,0.8579,-0.7761,-0.2239,0.5895,-0.6334,-0.2904,0.7172,-0.0919,-0.0241,0.5473,Dark,
1.2604,5.2326,5.3855,0.0000,0.0000,-0.4849,-0.1714,0.8576,-0.7767,-0.2241,0.5887,-0.6339,-0.2906,0.7167,-0.0920,-0.0241,0.5470,Dark,
1.2736,5.2339,5.4039,0.0000,0.0000,-0.4852,-0.1723,0.8573,-0.7747,-0.2248,0.5911,-0.6328,-0.2905,0.7177,-0.0918,-0.0240,0.5469,Dark,
1.2938,5.2377,5.4111,0.0000,0.0000,-0.4851,-0.1726,0.8572,-0.7721,-0.2249,0.5943,-0.6313,-0.2898,0.7194,-0.0916,-0.0240,0.5469,Dark,
1.2973,5.2412,5.4139,0.0000,0.0000,-0.4848,-0.1712,0.8577,-0.7705,-0.2241,0.5968,-0.6302,-0.2881,0.7210,-0.0912,-0.0238,0.5470,Dark,
1.3056,5.2447,5.4154,0.0000,0.0000,-0.4861,-0.1696,0.8573,-0.7702,-0.2231,0.5975,-0.6306,-0.2864,0.7213,-0.0910,-0.0236,0.5471,Dark,
1.3163,5.2353,5.4074,0.0000,0.0000,-0.4852,-0.1674,0.8583,-0.7682,-0.2216,0.6006,-0.6289,-0.2840,0.7237,-0.0906,-0.0234,0.5473,Dark,
1.3273,5.2433,5.4036,0.0000,0.0000,-0.4850,-0.1646,0.8589,-0.7660,-0.2191,0.6043,-0.6276,-0.2805,0.7262,-0.0902,-0.0231,0.5476,Dark,
1.3385,5.2410,5.4063,0.0000,0.0000,-0.4845,-0.1626,0.8595,-0.7648,-0.2174,0.6065,-0.6268,-0.2784,0.7278,-0.0897,-0.0229,0.5479,Dark,
1.3500,5.2394,5.4113,0.0000,0.0000,-0.4833,-0.1613,0.8604,-0.7632,-0.2162,0.6089,-0.6254,-0.2768,0.7296,-0.0892,-0.0227,0.5482,Dark,
1.3605,5.2394,5.4113,0.0000,0.0000,-0.4820,-0.1606,0.8613,-0.7623,-0.2156,0.6103,-0.6243,-0.2761,0.7308,-0.0886,-0.0225,0.5484,Dark,
1.3715,5.2394,5.4113,0.0000,0.0000,-0.4806,-0.1600,0.8622,-0.7614,-0.2149,0.6116,-0.6232,-0.2755,0.7319,-0.0880,-0.0224,0.5488,Dark,
1.3843,5.2383,5.4159,0.0000,0.0000,-0.4791,-0.1600,0.8631,-0.7597,-0.2143,0.6140,-0.6217,-0.2748,0.7335,-0.0874,-0.0222,0.5491,Dark,
1.3946,5.2443,5.4265,0.0000,0.0000,-0.4771,-0.1595,0.8643,-0.7578,-0.2134,0.6166,-0.6198,-0.2739,0.7354,-0.0868,-0.0221,0.5494,Dark,
1.4060,5.2561,5.4355,0.0000,0.0000,-0.4751,-0.1591,0.8654,-0.7560,-0.2124,0.6191,-0.6179,-0.2731,0.7373,-0.0862,-0.0221,0.5498,Dark,
1.4164,5.2595,5.4459,0.0000,0.0000,-0.4731,-0.1594,0.8665,-0.7539,-0.2121,0.6218,-0.6159,-0.2728,0.7391,-0.0857,-0.0221,0.5501,Dark,
1.4273,5.2528,5.4478,0.0000,0.0000,-0.4711,-0.1595,0.8675,-0.7523,-0.2120,0.6238,-0.6142,-0.2726,0.7406,-0.0851,-0.0221,0.5503,Dark,
1.4387,5.2520,5.4486,0.0000,0.0000,-0.4700,-0.1599,0.8681,-0.7512,-0.2121,0.6250,-0.6131,-0.2728,0.7414,-0.0845,-0.0222,0.5506,Dark,
1.4497,5.2395,5.4394,0.0000,0.0000,-0.4680,-0.1597,0.8692,-0.7497,-0.2117,0.6270,-0.6114,-0.2724,0.7430,-0.0840,-0.0223,0.5510,Dark,
