timestamp_sec,left_pupil_mm,right_pupil_mm,left_blink,right_blink,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z,light_condition,event_name,stimulus_event
0.4496,4.7542,5.9555,0.0000,0.0000,0.1377,-0.2099,0.9680,-0.0168,-0.2162,0.9762,0.0654,-0.2279,0.9715,-0.0461,0.0200,-0.1262,Normal,,""
0.4601,4.7514,5.9597,0.0000,0.0000,0.1338,-0.2117,0.9681,-0.0195,-0.2179,0.9758,0.0620,-0.2295,0.9713,-0.0461,0.0200,-0.1262,Normal,,""
0.4712,4.7523,5.9623,0.0000,0.0000,0.1331,-0.2125,0.9681,-0.0189,-0.2186,0.9756,0.0619,-0.2300,0.9712,-0.0460,0.0199,-0.1262,Normal,,""
0.4828,4.7548,5.9555,0.0000,0.0000,0.1296,-0.2143,0.9681,-0.0201,-0.2203,0.9752,0.0595,-0.2316,0.9710,-0.0460,0.0199,-0.1262,Normal,,""
0.4936,4.7566,5.9555,0.0000,0.0000,0.1265,-0.2152,0.9684,-0.0222,-0.2210,0.9750,0.0568,-0.2323,0.9710,-0.0459,0.0199,-0.1261,Normal,,""
0.5047,4.7604,5.9559,0.0000,0.0000,0.1283,-0.2152,0.9681,-0.0192,-0.2211,0.9751,0.0591,-0.2322,0.9709,-0.0459,0.0199,-0.1261,Normal,,""
0.5164,4.7625,5.9675,0.0000,0.0000,0.1265,-0.2159,0.9682,-0.0190,-0.2217,0.9749,0.0583,-0.2327,0.9708,-0.0459,0.0199,-0.1261,Normal,,""
0.5270,4.7619,5.9713,0.0000,0.0000,0.1263,-0.2161,0.9682,-0.0183,-0.2218,0.9749,0.0585,-0.2327,0.9708,-0.0459,0.0198,-0.1261,Normal,,""
0.5380,4.7654,5.9737,0.0000,0.0000,0.1262,-0.2168,0.9680,-0.0175,-0.2225,0.9748,0.0588,-0.2333,0.9706,-0.0458,0.0198,-0.1260,Normal,,""
0.5499,4.7688,5.9858,0.0000,0.0000,0.1260,-0.2173,0.9679,-0.0162,-0.2229,0.9747,0.0593,-0.2336,0.9705,-0.0457,0.0198,-0.1261,Normal,,""
0.5609,4.7692,5.9765,0.0000,0.0000,0.1265,-0.2179,0.9677,-0.0148,-0.2236,0.9746,0.0602,-0.2342,0.9703,-0.0456,0.0197,-0.1260,Normal,,""
0.5716,4.7622,5.9686,0.0000,0.0000,0.1265,-0.2187,0.9676,-0.0141,-0.2243,0.9744,0.0605,-0.2348,0.9702,-0.0455,0.0196,-0.1260,Normal,,""
0.5830,4.7560,5.9602,0.0000,0.0000,0.1266,-0.2194,0.9674,-0.0132,-0.2250,0.9743,0.0610,-0.2355,0.9700,-0.0456,0.0195,-0.1260,Normal,,""
0.5939,4.7443,5.9275,0.0000,0.0000,0.1265,-0.2199,0.9673,-0.0119,-0.2254,0.9742,0.0616,-0.2358,0.9698,-0.0455,0.0195,-0.1260,Normal,,""
0.6050,4.7140,5.9076,0.0000,0.0000,0.1268,-0.2201,0.9672,-0.0110,-0.2256,0.9741,0.0621,-0.2360,0.9698,-0.0454,0.0194,-0.1260,Normal,,""
0.6164,4.6896,5.8711,0.0000,0.0000,0.1270,-0.2201,0.9672,-0.0104,-0.2256,0.9742,0.0625,-0.2359,0.9698,-0.0453,0.0194,-0.1260,Normal,,""
0.6272,4.6099,5.7993,0.0000,0.0000,0.1264,-0.2200,0.9673,-0.0100,-0.2255,0.9742,0.0624,-0.2357,0.9698,-0.0452,0.0194,-0.1259,Normal,,""
0.6382,4.5573,5.7672,0.0000,0.0000,0.1266,-0.2202,0.9672,-0.0093,-0.2256,0.9742,0.0628,-0.2358,0.9698,-0.0451,0.0194,-0.1259,Normal,,""
0.6500,4.4713,5.6860,0.0000,0.0000,0.1257,-0.2203,0.9673,-0.0093,-0.2256,0.9742,0.0623,-0.2358,0.9698,-0.0451,0.0194,-0.1259,Normal,,""
0.6608,4.4369,5.6360,0.0000,0.0000,0.1253,-0.2205,0.9673,-0.0094,-0.2258,0.9741,0.0620,-0.2359,0.9698,-0.0450,0.0193,-0.1259,Normal,,""
0.6716,4.3993,5.5980,0.0000,0.0000,0.1253,-0.2208,0.9672,-0.0090,-0.2261,0.9741,0.0622,-0.2362,0.9697,-0.0450,0.0193,-0.1258,Normal,,""
0.6832,4.3390,5.5049,0.0000,0.0000,0.1230,-0.2229,0.9670,-0.0104,-0.2281,0.9736,0.0603,-0.2382,0.9693,-0.0449,0.0192,-0.1259,Normal,,""
0.6940,4.3147,5.4618,0.0000,0.0000,0.1122,-0.2380,0.9648,-0.0231,-0.2431,0.9697,0.0486,-0.2533,0.9662,-0.0448,0.0192,-0.1258,Normal,,""
0.7051,4.3140,5.4303,0.0000,0.0000,0.1154,-0.2353,0.9650,-0.0210,-0.2405,0.9704,0.0513,-0.2508,0.9667,-0.0448,0.0190,-0.1258,Normal,,""
0.7164,4.2879,5.3579,0.0000,0.0000,0.0319,-0.3357,0.9414,-0.1132,-0.3386,0.9341,-0.0369,-0.3506,0.9358,-0.0448,0.0190,-0.1258,Normal,,""
0.7274,4.2654,5.3262,0.0000,0.0000,-0.0159,-0.3935,0.9192,-0.1660,-0.3937,0.9041,-0.0873,-0.4074,0.9091,-0.0447,0.0189,-0.1258,Normal,,""
0.7385,4.2511,5.3029,0.0000,0.0000,-0.0032,-0.3833,0.9236,-0.1609,-0.3841,0.9092,-0.0782,-0.3982,0.9139,-0.0447,0.0187,-0.1258,Normal,,""
0.7502,4.2081,5.2636,0.0000,0.0000,-0.0301,-0.4153,0.9092,-0.1991,-0.4137,0.8884,-0.1107,-0.4301,0.8960,-0.0446,0.0187,-0.1258,Normal,,""
0.7610,4.1855,5.2261,0.0000,0.0000,-0.0272,-0.4123,0.9106,-0.2022,-0.4105,0.8891,-0.1107,-0.4277,0.8971,-0.0446,0.0186,-0.1257,Normal,,""
0.7720,4.1608,5.1967,0.0000,0.0000,-0.0310,-0.4199,0.9070,-0.2110,-0.4175,0.8838,-0.1169,-0.4354,0.8926,-0.0445,0.0186,-0.1257,Normal,,""
0.7833,4.1105,5.1279,0.0000,0.0000,-0.0277,-0.4203,0.9070,-0.2163,-0.4177,0.8825,-0.1178,-0.4366,0.8919,-0.0444,0.0185,-0.1257,Normal,,""
0.7942,4.0880,5.1013,0.0000,0.0000,-0.0187,-0.4130,0.9106,-0.2115,-0.4108,0.8868,-0.1107,-0.4300,0.8960,-0.0444,0.0184,-0.1257,Normal,,""
0.8055,4.0470,5.0628,0.0000,0.0000,-0.0175,-0.4136,0.9103,-0.2167,-0.4111,0.8854,-0.1127,-0.4311,0.8952,-0.0443,0.0182,-0.1257,Normal,,""
0.8169,4.0245,5.0481,0.0000,0.0000,-0.0185,-0.4146,0.9098,-0.2195,-0.4119,0.8844,-0.1146,-0.4322,0.8945,-0.0443,0.0181,-0.1257,Normal,,""
0.8280,4.0080,5.0266,0.0000,0.0000,-0.0186,-0.4149,0.9097,-0.2216,-0.4121,0.8838,-0.1156,-0.4327,0.8941,-0.0442,0.0180,-0.1257,Normal,,""
0.8389,3.9745,4.9876,0.0000,0.0000,-0.0194,-0.4159,0.9092,-0.2246,-0.4129,0.8827,-0.1175,-0.4338,0.8933,-0.0441,0.0178,-0.1257,Normal,,""
0.8502,3.9571,4.9710,0.0000,0.0000,-0.0199,-0.4164,0.9090,-0.2257,-0.4132,0.8822,-0.1184,-0.4342,0.8930,-0.0441,0.0177,-0.1256,Normal,,""
0.8612,3.9443,4.9599,0.0000,0.0000,-0.0281,-0.4260,0.9043,-0.2336,-0.4219,0.8760,-0.1265,-0.4434,0.8874,-0.0440,0.0176,-0.1256,Normal,,""
0.8722,3.9224,4.9215,0.0000,0.0000,-0.0204,-0.4170,0.9087,-0.2282,-0.4135,0.8814,-0.1198,-0.4350,0.8924,-0.0439,0.0175,-0.1255,Normal,,""
0.8835,3.9132,4.9109,0.0000,0.0000,-0.0202,-0.4175,0.9084,-0.2285,-0.4139,0.8812,-0.1199,-0.4355,0.8922,-0.0439,0.0174,-0.1255,Normal,,""
0.8947,3.9066,4.9043,0.0000,0.0000,-0.0224,-0.4214,0.9066,-0.2308,-0.4174,0.8789,-0.1222,-0.4392,0.8901,-0.0438,0.0172,-0.1255,Normal,,""
0.9055,3.8988,4.8950,0.0000,0.0000,-0.0209,-0.4196,0.9075,-0.2306,-0.4156,0.8798,-0.1213,-0.4375,0.8910,-0.0437,0.0170,-0.1254,Normal,,""
0.9171,3.8965,4.8862,0.0000,0.0000,-0.0202,-0.4198,0.9074,-0.2307,-0.4158,0.8797,-0.1210,-0.4378,0.8909,-0.0436,0.0168,-0.1254,Normal,,""
0.9280,3.8879,4.8787,0.0000,0.0000,-0.0194,-0.4205,0.9071,-0.2306,-0.4164,0.8794,-0.1206,-0.4385,0.8906,-0.0435,0.0167,-0.1254,Normal,,""
0.9392,3.8773,4.8618,0.0000,0.0000,-0.0190,-0.4205,0.9071,-0.2315,-0.4163,0.8793,-0.1208,-0.4386,0.8905,-0.0434,0.0165,-0.1253,Normal,,""
0.9505,3.8751,4.8510,0.0000,0.0000,-0.0189,-0.4215,0.9066,-0.2320,-0.4171,0.8787,-0.1210,-0.4396,0.8900,-0.0433,0.0163,-0.1252,Normal,,""
0.9615,3.8664,4.8432,0.0000,0.0000,-0.0188,-0.4224,0.9062,-0.2323,-0.4179,0.8783,-0.1211,-0.4405,0.8896,-0.0432,0.0161,-0.1251,Normal,,""
0.9724,3.8591,4.8268,0.0000,0.0000,-0.0194,-0.4231,0.9059,-0.2337,-0.4184,0.8777,-0.1221,-0.4412,0.8891,-0.0432,0.0159,-0.1251,Normal,,""
0.9839,3.8586,4.8219,0.0000,0.0000,-0.0197,-0.4240,0.9055,-0.2344,-0.4192,0.8771,-0.1226,-0.4421,0.8886,-0.0431,0.0157,-0.1251,Normal,,""
0.9948,3.8480,4.8081,0.0000,0.0000,-0.0197,-0.4246,0.9052,-0.2354,-0.4197,0.8766,-0.1231,-0.4427,0.8882,-0.0430,0.0155,-0.1250,Normal,,""
1.0057,3.8479,4.7999,0.0000,0.0000,-0.0198,-0.4250,0.9050,-0.2358,-0.4200,0.8764,-0.1234,-0.4431,0.8880,-0.0430,0.0154,-0.1249,Normal,,""
1.0172,3.8478,4.7855,0.0000,0.0000,-0.0200,-0.4253,0.9048,-0.2364,-0.4202,0.8761,-0.1237,-0.4434,0.8877,-0.0430,0.0153,-0.1248,Normal,,""
1.0281,3.8459,4.7669,0.0000,0.0000,-0.0204,-0.4251,0.9049,-0.2374,-0.4199,0.8760,-0.1245,-0.4432,0.8877,-0.0429,0.0151,-0.1247,Normal,,""
1.0393,3.8383,4.7624,0.0000,0.0000,-0.0209,-0.4255,0.9047,-0.2379,-0.4202,0.8757,-0.1250,-0.4436,0.8875,-0.0429,0.0149,-0.1246,Normal,,""
1.0509,3.8318,4.7586,0.0000,0.0000,-0.0215,-0.4263,0.9043,-0.2387,-0.4208,0.8752,-0.1257,-0.4443,0.8870,-0.0429,0.0148,-0.1246,Normal,,""
1.0616,3.8221,4.7546,0.0000,0.0000,-0.0225,-0.4269,0.9040,-0.2399,-0.4212,0.8746,-0.1268,-0.4449,0.8866,-0.0428,0.0146,-0.1245,Normal,,""
1.0727,3.8191,4.7531,0.0000,0.0000,-0.0227,-0.4280,0.9035,-0.2401,-0.4222,0.8741,-0.1271,-0.4459,0.8860,-0.0428,0.0144,-0.1244,Normal,,""
1.0841,3.8175,4.7510,0.0000,0.0000,-0.0229,-0.4288,0.9031,-0.2404,-0.4229,0.8737,-0.1273,-0.4467,0.8856,-0.0427,0.0143,-0.1244,Normal,,""
1.0949,3.8298,4.7510,0.0000,0.0000,-0.0235,-0.4289,0.9031,-0.2410,-0.4229,0.8736,-0.1279,-0.4467,0.8855,-0.0426,0.0141,-0.1243,Normal,,""
1.1061,3.8304,4.7523,0.0000,0.0000,-0.0234,-0.4292,0.9029,-0.2409,-0.4231,0.8735,-0.1278,-0.4470,0.8854,-0.0426,0.0139,-0.1242,Normal,,""
1.1175,3.8306,4.7625,0.0000,0.0000,-0.0171,-0.4261,0.9045,-0.2340,-0.4206,0.8765,-0.1212,-0.4441,0.8877,-0.0425,0.0138,-0.1241,Normal,,""
1.1288,3.8580,4.7733,0.0000,0.0000,0.0515,-0.3929,0.9181,-0.1634,-0.3939,0.9045,-0.0507,-0.4139,0.9089,-0.0424,0.0136,-0.1240,Normal,,""
1.1396,3.8586,4.7744,0.0000,0.0000,0.1048,-0.3727,0.9220,-0.1117,-0.3779,0.9191,0.0025,-0.3959,0.9183,-0.0424,0.0134,-0.1239,Normal,,""
1.1510,3.8586,4.7693,0.0000,0.0000,0.1433,-0.3567,0.9232,-0.0586,-0.3646,0.9293,0.0485,-0.3798,0.9238,-0.0423,0.0133,-0.1238,Normal,,""
1.1618,3.8491,4.7640,0.0000,0.0000,0.1617,-0.3517,0.9221,-0.0187,-0.3605,0.9326,0.0771,-0.3731,0.9246,-0.0422,0.0130,-0.1237,Normal,,""
1.1730,3.8593,4.7646,0.0000,0.0000,0.1604,-0.3549,0.9210,-0.0107,-0.3634,0.9316,0.0801,-0.3752,0.9235,-0.0420,0.0127,-0.1236,Normal,,""
1.1842,3.8690,4.7597,0.0000,0.0000,0.1628,-0.3563,0.9201,0.0010,-0.3647,0.9311,0.0868,-0.3756,0.9227,-0.0419,0.0124,-0.1235,Normal,,""
1.1952,3.8781,4.7627,0.0000,0.0000,0.1520,-0.3633,0.9192,0.0022,-0.3708,0.9287,0.0816,-0.3810,0.9210,-0.0417,0.0121,-0.1234,Normal,,""
1.2062,3.8772,4.7681,0.0000,0.0000,0.1540,-0.3658,0.9179,0.0089,-0.3732,0.9277,0.0857,-0.3829,0.9198,-0.0415,0.0117,-0.1233,Normal,,""
1.2178,3.8789,4.7615,0.0000,0.0000,0.1380,-0.3760,0.9163,-0.0002,-0.3824,0.9240,0.0728,-0.3919,0.9171,-0.0412,0.0114,-0.1232,Normal,,""
1.2287,3.8829,4.7719,0.0000,0.0000,0.1393,-0.3788,0.9149,0.0041,-0.3851,0.9229,0.0755,-0.3944,0.9158,-0.0408,0.0109,-0.1231,Normal,,""
1.2398,3.8911,4.7799,0.0000,0.0000,0.1415,-0.3823,0.9132,0.0088,-0.3885,0.9214,0.0789,-0.3975,0.9142,-0.0403,0.0103,-0.1230,Normal,,""
1.2513,3.9059,4.7796,0.0000,0.0000,0.1432,-0.3857,0.9115,0.0146,-0.3917,0.9200,0.0825,-0.4004,0.9126,-0.0398,0.0096,-0.1229,Normal,,""
1.2620,3.9116,4.7802,0.0000,0.0000,0.1463,-0.3902,0.9090,0.0193,-0.3962,0.9180,0.0864,-0.4047,0.9103,-0.0391,0.0089,-0.1229,Normal,,""
1.2734,3.9133,4.7796,0.0000,0.0000,0.1502,-0.3950,0.9063,0.0247,-0.4011,0.9157,0.0909,-0.4095,0.9078,-0.0385,0.0081,-0.1228,Normal,,""
1.2847,3.9111,4.7765,0.0000,0.0000,0.1530,-0.3989,0.9041,0.0297,-0.4049,0.9139,0.0947,-0.4131,0.9058,-0.0378,0.0074,-0.1227,Normal,,""
1.2955,3.9084,4.7699,0.0000,0.0000,0.1576,-0.4036,0.9013,0.0353,-0.4096,0.9116,0.0998,-0.4177,0.9031,-0.0371,0.0067,-0.1226,Normal,,""
1.3071,3.9170,4.7643,0.0000,0.0000,0.1622,-0.4071,0.8989,0.0407,-0.4131,0.9098,0.1047,-0.4211,0.9010,-0.0363,0.0060,-0.1224,Normal,,""
1.3179,3.9238,4.7633,0.0000,0.0000,0.1653,-0.4088,0.8975,0.0453,-0.4147,0.9088,0.1085,-0.4226,0.8998,-0.0355,0.0054,-0.1222,Normal,,""
1.3289,3.9230,4.7597,0.0000,0.0000,0.1699,-0.4109,0.8957,0.0499,-0.4168,0.9076,0.1131,-0.4247,0.8982,-0.0346,0.0047,-0.1220,Normal,,""
1.3401,3.9198,4.7572,0.0000,0.0000,0.1742,-0.4128,0.8940,0.0552,-0.4188,0.9064,0.1178,-0.4265,0.8968,-0.0337,0.0042,-0.1217,Normal,,""
1.3515,3.9240,4.7324,0.0000,0.0000,0.1779,-0.4075,0.8957,0.0573,-0.4134,0.9087,0.1208,-0.4214,0.8988,-0.0328,0.0037,-0.1215,Normal,,""
1.3622,3.9315,4.7475,0.0000,0.0000,0.1971,-0.3930,0.8981,0.0877,-0.3991,0.9127,0.1453,-0.4060,0.9022,-0.0319,0.0033,-0.1213,Normal,,""
1.3735,3.9385,4.7613,0.0000,0.0000,0.1902,-0.4075,0.8932,0.0810,-0.4132,0.9070,0.1385,-0.4202,0.8968,-0.0309,0.0029,-0.1211,Normal,,""
1.3850,3.8287,4.7928,0.0000,0.0000,0.3388,-0.3057,0.8898,0.2597,-0.3133,0.9134,0.3017,-0.3172,0.8991,-0.0299,0.0025,-0.1208,Normal,,""
1.3956,3.7962,4.8084,0.0000,0.0000,0.2779,-0.3471,0.8957,0.2074,-0.3529,0.9124,0.2446,-0.3565,0.9017,-0.0289,0.0021,-0.1206,Normal,,""
1.4069,3.7712,4.8496,0.0000,0.0000,0.3308,-0.3149,0.8896,0.2714,-0.3206,0.9075,0.3027,-0.3235,0.8965,-0.0279,0.0017,-0.1205,Normal,,""
1.4181,3.7471,4.9026,0.0000,0.0000,0.4177,-0.2690,0.8678,0.3731,-0.2742,0.8863,0.3968,-0.2762,0.8754,-0.0268,0.0014,-0.1204,Normal,,""
1.4291,3.7459,4.9187,0.0000,0.0000,0.4304,-0.2568,0.8653,0.3894,-0.2616,0.8831,0.4112,-0.2635,0.8727,-0.0258,0.0012,-0.1203,Normal,,""
1.4404,3.7422,4.9240,0.0000,0.0000,0.4524,-0.2459,0.8573,0.4148,-0.2505,0.8747,0.4347,-0.2522,0.8645,-0.0248,0.0010,-0.1202,Normal,,""
1.4517,3.7812,4.9165,0.0000,0.0000,0.4325,-0.2721,0.8596,0.3971,-0.2765,0.8751,0.4158,-0.2780,0.8660,-0.0239,0.0008,-0.1201,Normal,,""
1.4624,3.7972,4.9097,0.0000,0.0000,0.4724,-0.2427,0.8473,0.4402,-0.2468,0.8633,0.4573,-0.2482,0.8540,-0.0230,0.0007,-0.1201,Normal,,""
1.4736,3.8103,4.9069,0.0000,0.0000,0.4785,-0.2431,0.8438,0.4475,-0.2471,0.8595,0.4639,-0.2484,0.8503,-0.0221,0.0006,-0.1200,Normal,,""
1.4852,3.8089,4.9061,0.0000,0.0000,0.4464,-0.2726,0.8523,0.4154,-0.2766,0.8665,0.4318,-0.2778,0.8581,-0.0211,0.0006,-0.1199,Normal,,""
1.4959,3.8025,4.9071,0.0000,0.0000,0.4763,-0.2535,0.8419,0.4472,-0.2574,0.8566,0.4626,-0.2586,0.8480,-0.0203,0.0006,-0.1199,Normal,,""
1.5070,3.7873,4.9124,0.0000,0.0000,0.4538,-0.2724,0.8484,0.4242,-0.2763,0.8624,0.4398,-0.2774,0.8542,-0.0195,0.0006,-0.1199,Normal,,""
1.5186,3.7786,4.9181,0.0000,0.0000,0.4557,-0.2722,0.8475,0.4269,-0.2760,0.8611,0.4421,-0.2771,0.8531,-0.0187,0.0006,-0.1198,Normal,,""
