timestamp_sec,left_pupil_mm,right_pupil_mm,left_blink,right_blink,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z,light_condition,event_name,stimulus_event
0.0000,0.0000,6.2368,1.0000,0.1200,NaN,NaN,NaN,0.2190,-0.3252,0.9199,0.2446,-0.3304,0.9116,0.3794,0.0033,0.0356,Normal,"VideoStart","clip=anim1 duration=236.57s"
0.0000,0.0000,5.7440,1.0000,0.0037,NaN,NaN,NaN,0.1177,-0.3615,0.9249,0.1431,-0.3671,0.9191,0.3907,0.0071,0.0352,Normal,,""
0.0200,0.0000,4.6430,1.0000,0.0008,NaN,NaN,NaN,0.1121,-0.2541,0.9607,0.1378,-0.2598,0.9558,0.3950,0.0088,0.0281,Normal,,""
0.2237,0.0000,4.2360,1.0000,0.0001,NaN,NaN,NaN,0.1062,-0.1706,0.9796,0.1322,-0.1753,0.9756,0.3934,0.0079,0.0291,Normal,,""
0.4316,0.0000,4.2678,1.0000,0.0000,NaN,NaN,NaN,0.1772,-0.1758,0.9683,0.2033,-0.1802,0.9624,0.3855,0.0074,0.0290,Normal,,""
0.6335,0.0000,4.5531,1.0000,0.0000,NaN,NaN,NaN,0.2785,-0.2305,0.9323,0.3042,-0.2345,0.9233,0.3843,0.0097,0.0275,Normal,,""
0.8402,0.0000,4.5899,1.0000,0.0000,NaN,NaN,NaN,0.2176,-0.3564,0.9086,0.2426,-0.3614,0.9003,0.3881,0.0109,0.0235,Normal,,""
1.0441,0.0000,4.4897,1.0000,0.0000,NaN,NaN,NaN,0.1554,-0.3850,0.9097,0.1800,-0.3913,0.9025,0.3905,0.0056,0.0230,Normal,,""
1.2539,0.0000,4.8807,1.0000,0.0000,NaN,NaN,NaN,0.2646,-0.3127,0.9123,0.2899,-0.3169,0.9031,0.3879,0.0091,0.0251,Normal,,""
1.4563,0.0000,4.8079,1.0000,0.0000,NaN,NaN,NaN,0.2717,-0.3259,0.9055,0.2968,-0.3298,0.8962,0.3832,0.0110,0.0241,Normal,,""
1.6619,0.0000,4.6420,1.0000,0.0000,NaN,NaN,NaN,0.1952,-0.2804,0.9398,0.2208,-0.2847,0.9328,0.3806,0.0143,0.0266,Normal,,""
1.8661,0.0000,4.8012,1.0000,0.0000,NaN,NaN,NaN,0.1330,-0.2266,0.9649,0.1586,-0.2315,0.9598,0.3856,0.0157,0.0230,Normal,,""
2.0680,0.0000,4.6456,1.0000,0.0000,NaN,NaN,NaN,0.1174,-0.1858,0.9755,0.1433,-0.1901,0.9713,0.3902,0.0131,0.0267,Normal,,""
2.2761,0.0000,5.0984,1.0000,0.0000,NaN,NaN,NaN,0.1105,-0.2040,0.9727,0.1362,-0.2081,0.9686,0.3885,0.0124,0.0288,Normal,,""
2.4780,0.0000,5.0777,1.0000,0.0000,NaN,NaN,NaN,0.2397,-0.1986,0.9503,0.2656,-0.2015,0.9428,0.3898,0.0109,0.0295,Normal,,""
2.6811,0.0000,4.8365,1.0000,0.0000,NaN,NaN,NaN,0.2416,-0.2640,0.9338,0.2668,-0.2700,0.9252,0.3978,0.0008,0.0255,Normal,,""
2.8901,0.0000,4.7850,1.0000,0.0000,NaN,NaN,NaN,0.7438,-0.4300,0.5117,0.7565,-0.4326,0.4905,0.4351,-0.0218,-0.0039,Normal,,""
3.0940,0.0000,4.9165,1.0000,0.0000,NaN,NaN,NaN,0.7558,-0.4878,0.4369,0.7666,-0.4915,0.4132,0.4647,-0.0333,-0.0349,Normal,,""
3.3005,0.0000,4.7064,1.0000,0.0000,NaN,NaN,NaN,0.7507,-0.5430,0.3763,0.7582,-0.5497,0.3507,0.4800,-0.0420,-0.0734,Normal,,""
3.5029,0.0000,4.8058,1.0000,0.0000,NaN,NaN,NaN,0.7456,-0.6374,0.1946,0.7485,-0.6414,0.1682,0.4951,-0.0472,-0.0907,Normal,,""
3.7077,0.0000,4.5718,1.0000,0.0000,NaN,NaN,NaN,0.7311,-0.6336,0.2532,0.7348,-0.6394,0.2266,0.5147,-0.0445,-0.1126,Normal,,""
3.9117,0.0000,4.7385,1.0000,0.0036,NaN,NaN,NaN,0.9206,-0.3093,0.2383,0.9252,-0.3143,0.2127,0.5276,-0.0162,-0.1285,Normal,,""
4.1155,0.0000,4.7308,1.0000,0.0006,NaN,NaN,NaN,0.8647,-0.2226,0.4503,0.8737,-0.2286,0.4294,0.5397,0.0035,-0.1242,Normal,,""
4.3226,0.0000,4.7721,1.0000,0.0000,NaN,NaN,NaN,0.8637,-0.2713,0.4248,0.8712,-0.2779,0.4048,0.5612,0.0047,-0.1305,Normal,,""
4.5240,0.0000,4.8800,1.0000,0.0000,NaN,NaN,NaN,0.8917,-0.3187,0.3214,0.8979,-0.3243,0.2978,0.5643,0.0092,-0.1124,Normal,,""
4.7299,0.0000,4.9429,1.0000,0.0000,NaN,NaN,NaN,0.8583,-0.3277,0.3948,0.8672,-0.3328,0.3703,0.5455,0.0161,-0.0713,Normal,,""
4.9325,0.0000,4.7334,1.0000,0.0278,NaN,NaN,NaN,0.1292,-0.2931,0.9473,0.1463,-0.3010,0.9423,0.4592,0.0162,0.0206,Normal,,""
5.1355,0.0000,5.0063,1.0000,0.0030,NaN,NaN,NaN,-0.2123,-0.3623,0.9076,-0.1920,-0.3715,0.9084,0.3560,0.0156,0.0739,Normal,,""
5.3392,0.0000,4.8235,1.0000,0.0002,NaN,NaN,NaN,-0.0710,-0.4261,0.9019,-0.0452,-0.4334,0.9001,0.2653,0.0122,0.0771,Normal,,""
5.5429,0.0000,4.7643,1.0000,0.0000,NaN,NaN,NaN,-0.0984,-0.3905,0.9153,-0.0720,-0.3971,0.9149,0.1938,0.0219,0.0421,Normal,,""
5.7465,0.0000,4.9848,1.0000,0.0000,NaN,NaN,NaN,-0.1770,-0.3734,0.9106,-0.1504,-0.3793,0.9130,0.1357,0.0271,0.0034,Normal,,""
5.9490,0.0000,5.1234,1.0000,0.0000,NaN,NaN,NaN,-0.2046,-0.4280,0.8803,-0.1782,-0.4335,0.8834,0.0987,0.0264,-0.0147,Normal,,""
6.1522,0.0000,5.3045,1.0000,0.0000,NaN,NaN,NaN,-0.0846,-0.3905,0.9167,-0.0579,-0.3945,0.9171,0.0903,0.0288,-0.0026,Normal,,""
6.3556,0.0000,5.3676,1.0000,0.0000,NaN,NaN,NaN,0.0125,-0.3716,0.9283,0.0388,-0.3747,0.9263,0.0757,0.0253,0.0575,Normal,,""
6.5584,0.0000,5.1873,1.0000,0.0000,NaN,NaN,NaN,-0.0098,-0.3691,0.9293,0.0164,-0.3720,0.9281,0.0334,0.0139,0.1737,Normal,,""
6.7622,0.0000,5.1451,1.0000,0.0000,NaN,NaN,NaN,-0.0847,-0.3983,0.9133,-0.0591,-0.4025,0.9135,-0.0425,0.0874,0.2952,Normal,,""
6.9664,0.0000,5.3394,1.0000,0.0000,NaN,NaN,NaN,-0.0164,-0.4702,0.8824,0.0089,-0.4751,0.8799,-0.1099,0.2162,0.3541,Normal,,""
7.1691,0.0000,5.5770,1.0000,0.0000,NaN,NaN,NaN,0.2080,-0.5281,0.8233,0.2319,-0.5320,0.8144,-0.1509,0.3583,0.4384,Normal,,""
7.3702,0.0000,5.4947,1.0000,0.0000,NaN,NaN,NaN,0.2031,-0.5411,0.8161,0.2267,-0.5456,0.8068,-0.1241,0.3811,0.5233,Normal,,""
7.5730,0.0000,5.4869,1.0000,0.0000,NaN,NaN,NaN,0.1425,-0.6081,0.7810,0.1662,-0.6121,0.7731,-0.0836,0.3845,0.6302,Normal,,""
7.7776,0.0000,5.5352,1.0000,0.0000,NaN,NaN,NaN,0.1528,-0.6930,0.7045,0.1758,-0.6964,0.6958,-0.0421,0.3828,0.7288,Normal,,""
7.9819,0.0000,5.6944,1.0000,0.0000,NaN,NaN,NaN,0.1835,-0.7089,0.6811,0.2059,-0.7123,0.6710,-0.0131,0.3651,0.8278,Normal,,""
8.1877,0.0000,5.6448,1.0000,0.0000,NaN,NaN,NaN,0.2274,-0.7503,0.6208,0.2484,-0.7539,0.6082,0.0037,0.3233,0.9995,Normal,,""
8.3873,0.0000,5.5571,1.0000,0.0000,NaN,NaN,NaN,0.2214,-0.8098,0.5434,0.2417,-0.8134,0.5292,0.0175,0.2764,1.1623,Normal,,""
8.5909,0.0000,5.5653,1.0000,0.0000,NaN,NaN,NaN,0.1903,-0.8370,0.5130,0.2103,-0.8408,0.4988,0.0408,0.2339,1.2524,Normal,,""
8.7936,0.0000,5.6455,1.0000,0.0000,NaN,NaN,NaN,0.1871,-0.8505,0.4915,0.2071,-0.8541,0.4772,0.0608,0.2039,1.2910,Normal,,""
8.9956,0.0000,5.9239,1.0000,0.0000,NaN,NaN,NaN,0.1568,-0.8502,0.5025,0.1767,-0.8545,0.4885,0.0950,0.1668,1.3352,Normal,,""
9.1998,0.0000,5.9642,1.0000,0.0000,NaN,NaN,NaN,0.0915,-0.8586,0.5044,0.1111,-0.8640,0.4911,0.1087,0.1581,1.3602,Normal,,""
9.4028,0.0000,5.9186,1.0000,0.0000,NaN,NaN,NaN,0.0674,-0.8516,0.5198,0.0866,-0.8576,0.5070,0.1220,0.1589,1.3741,Normal,,""
9.6047,0.0000,5.9097,1.0000,0.0000,NaN,NaN,NaN,0.0274,-0.8498,0.5264,0.0463,-0.8565,0.5140,0.1390,0.1515,1.3956,Normal,,""
9.8066,0.0000,6.0235,1.0000,0.0000,NaN,NaN,NaN,-0.0319,-0.8458,0.5326,-0.0132,-0.8535,0.5209,0.1441,0.1437,1.4127,Normal,,""
10.0104,0.0000,6.0421,1.0000,0.0000,NaN,NaN,NaN,-0.0051,-0.8435,0.5371,0.0136,-0.8511,0.5249,0.1489,0.1451,1.4117,Normal,,""
10.2128,0.0000,5.6246,1.0000,0.0000,NaN,NaN,NaN,0.1092,-0.8588,0.5005,0.1283,-0.8644,0.4861,0.1516,0.1546,1.4042,Normal,,""
10.4177,0.0000,5.6021,1.0000,0.0000,NaN,NaN,NaN,0.1132,-0.8655,0.4879,0.1314,-0.8712,0.4731,0.1549,0.1607,1.3947,Normal,,""
10.6255,0.0000,5.8313,1.0000,0.0000,NaN,NaN,NaN,0.1190,-0.8574,0.5007,0.1373,-0.8630,0.4862,0.1431,0.1717,1.3852,Normal,,""
10.8272,0.0000,5.5729,1.0000,0.0000,NaN,NaN,NaN,0.0991,-0.7985,0.5937,0.1176,-0.8055,0.5807,0.1191,0.2172,1.3428,Normal,,""
11.0428,0.0000,5.6568,1.0000,0.0000,NaN,NaN,NaN,0.0649,-0.6959,0.7152,0.0833,-0.7048,0.7045,0.0625,0.2731,1.2606,Normal,,""
11.2468,0.0000,5.6112,1.0000,0.0000,NaN,NaN,NaN,0.1217,-0.6828,0.7204,0.1379,-0.6925,0.7081,0.0308,0.3061,1.1666,Normal,,""
11.4537,0.0000,5.6483,1.0000,0.0000,NaN,NaN,NaN,0.5488,-0.6854,0.4786,0.5598,-0.6918,0.4560,0.0369,0.3330,1.0330,Normal,,""
11.6572,0.0000,5.5085,1.0000,0.0531,NaN,NaN,NaN,0.6165,-0.4464,-0.6486,0.6010,-0.4436,-0.6648,0.0682,0.3340,0.7280,Normal,,""
11.8587,0.0000,5.2328,1.0000,0.0036,NaN,NaN,NaN,0.5564,-0.6126,-0.5614,0.5370,-0.6126,-0.5799,0.0780,0.3394,0.5358,Normal,,""
12.0604,0.0000,5.1400,1.0000,0.0003,NaN,NaN,NaN,0.4299,-0.7358,-0.5233,0.4094,-0.7353,-0.5401,0.0654,0.3282,0.4471,Normal,,""
12.2637,0.0000,5.2965,1.0000,0.0000,NaN,NaN,NaN,0.5676,-0.7642,-0.3063,0.5503,-0.7689,-0.3257,0.0296,0.3283,0.4233,Normal,,""
12.4675,0.0000,5.3711,1.0000,0.0000,NaN,NaN,NaN,0.6062,-0.7466,-0.2741,0.5907,-0.7512,-0.2946,0.0021,0.3338,0.4283,Normal,,""
12.6755,0.0000,5.2312,1.0000,0.0000,NaN,NaN,NaN,0.4077,-0.8350,-0.3697,0.3907,-0.8345,-0.3885,-0.0011,0.3350,0.4117,Normal,,""
12.8856,0.0000,5.2482,1.0000,0.0000,NaN,NaN,NaN,0.4214,-0.8574,-0.2954,0.4079,-0.8566,-0.3161,0.0646,0.3322,0.3759,Normal,,""
13.0905,0.0000,5.2759,1.0000,0.0000,NaN,NaN,NaN,0.5664,-0.8057,-0.1732,0.5580,-0.8062,-0.1966,0.1837,0.3461,0.3289,Normal,,""
13.2920,0.0000,4.8644,1.0000,0.0000,NaN,NaN,NaN,0.8946,-0.4060,-0.1866,0.8875,-0.4085,-0.2131,0.2453,0.3509,0.3070,Normal,,""
13.4939,0.0000,4.7662,1.0000,0.0000,NaN,NaN,NaN,0.9368,-0.3491,-0.0247,0.9345,-0.3522,-0.0520,0.2501,0.3643,0.2971,Normal,,""
13.7040,0.0000,4.8405,1.0000,0.0000,NaN,NaN,NaN,0.9533,-0.2715,0.1325,0.9556,-0.2752,0.1052,0.1771,0.3683,0.3025,Normal,,""
13.9065,0.0000,4.8776,1.0000,0.0000,NaN,NaN,NaN,0.9454,-0.1877,0.2664,0.9520,-0.1905,0.2397,0.0944,0.3363,0.3350,Normal,,""
14.1098,0.0000,4.9750,1.0000,0.0000,NaN,NaN,NaN,0.9139,-0.1355,0.3827,0.9240,-0.1369,0.3571,0.0807,0.2268,0.3787,Normal,,""
14.3119,0.0000,4.4658,1.0000,0.0000,NaN,NaN,NaN,0.8084,-0.2207,0.5457,0.8236,-0.2206,0.5226,0.0841,0.0586,0.3831,Normal,,""
14.5203,0.0000,4.4954,1.0000,0.0000,NaN,NaN,NaN,0.6643,-0.2132,0.7164,0.6841,-0.2141,0.6973,0.0834,-0.0040,0.3148,Normal,,""
14.7253,0.0000,4.7108,1.0000,0.0000,NaN,NaN,NaN,0.2317,-0.2532,0.9393,0.2571,-0.2570,0.9316,0.0725,0.0213,0.1410,Normal,,""
14.9271,0.0000,4.9379,1.0000,0.0021,NaN,NaN,NaN,-0.4027,-0.3452,0.8477,-0.3813,-0.3529,0.8544,0.0361,0.0375,0.0259,Normal,,""
15.1294,0.0000,5.0951,1.0000,0.0003,NaN,NaN,NaN,-0.4233,-0.3359,0.8414,-0.3997,-0.3435,0.8499,0.0146,0.0321,-0.0650,Normal,,""
15.3355,0.0000,5.2669,1.0000,0.0000,NaN,NaN,NaN,-0.4905,-0.3899,0.7793,-0.4684,-0.3978,0.7889,0.0024,0.0180,-0.1316,Normal,,""
15.5386,0.0000,5.5196,1.0000,0.0000,NaN,NaN,NaN,-0.1458,-0.5230,0.8398,-0.1197,-0.5281,0.8407,0.0087,-0.0018,-0.1767,Normal,,""
15.7471,0.0000,5.1605,1.0000,0.0000,NaN,NaN,NaN,0.0173,-0.5299,0.8479,0.0434,-0.5343,0.8442,0.0233,-0.0132,-0.2311,Normal,,""
15.9498,0.0000,4.8520,1.0000,0.0000,NaN,NaN,NaN,0.2148,-0.4692,0.8566,0.2398,-0.4724,0.8481,0.0322,-0.0108,-0.2808,Normal,,""
15.9574,0.0000,4.8385,1.0000,0.0000,NaN,NaN,NaN,0.2073,-0.4659,0.8602,0.2324,-0.4693,0.8519,0.0322,-0.0107,-0.2820,Normal,,""
15.9696,0.0000,4.9372,1.0000,0.0000,NaN,NaN,NaN,0.2302,-0.4629,0.8560,0.2551,-0.4661,0.8472,0.0323,-0.0104,-0.2842,Normal,,""
15.9788,0.0000,4.9755,1.0000,0.0000,NaN,NaN,NaN,0.2426,-0.4591,0.8546,0.2673,-0.4622,0.8455,0.0323,-0.0102,-0.2856,Normal,,""
15.9904,0.0000,5.0043,1.0000,0.0000,NaN,NaN,NaN,0.2482,-0.4554,0.8550,0.2729,-0.4585,0.8458,0.0322,-0.0097,-0.2872,Normal,,""
16.0031,0.0000,5.0322,1.0000,0.0000,NaN,NaN,NaN,0.2538,-0.4513,0.8555,0.2785,-0.4544,0.8462,0.0321,-0.0093,-0.2886,Normal,,""
16.0138,0.0000,5.0315,1.0000,0.0000,NaN,NaN,NaN,0.2625,-0.4454,0.8560,0.2871,-0.4484,0.8465,0.0318,-0.0085,-0.2896,Normal,,""
16.0241,0.0000,5.0310,1.0000,0.0000,NaN,NaN,NaN,0.2611,-0.4411,0.8586,0.2857,-0.4442,0.8492,0.0316,-0.0079,-0.2905,Normal,,""
16.0371,0.0000,5.0425,1.0000,0.0000,NaN,NaN,NaN,0.2760,-0.4313,0.8590,0.3004,-0.4343,0.8492,0.0314,-0.0070,-0.2917,Normal,,""
16.0484,0.0000,5.0468,1.0000,0.0000,NaN,NaN,NaN,0.2594,-0.4282,0.8657,0.2840,-0.4315,0.8562,0.0313,-0.0064,-0.2922,Normal,,""
16.0583,0.0000,5.0501,1.0000,0.0000,NaN,NaN,NaN,0.2745,-0.4210,0.8645,0.2989,-0.4242,0.8548,0.0311,-0.0056,-0.2930,Normal,,""
16.0691,0.0000,5.0459,1.0000,0.0000,NaN,NaN,NaN,0.2709,-0.4171,0.8675,0.2954,-0.4205,0.8579,0.0310,-0.0051,-0.2938,Normal,,""
16.0812,0.0000,5.0416,1.0000,0.0000,NaN,NaN,NaN,0.2863,-0.4112,0.8654,0.3106,-0.4144,0.8554,0.0309,-0.0045,-0.2942,Normal,,""
16.0908,0.0000,5.0341,1.0000,0.0000,NaN,NaN,NaN,0.2835,-0.4080,0.8678,0.3079,-0.4114,0.8579,0.0308,-0.0040,-0.2948,Normal,,""
16.1039,0.0000,5.0320,1.0000,0.0000,NaN,NaN,NaN,0.2902,-0.4040,0.8675,0.3145,-0.4073,0.8574,0.0306,-0.0035,-0.2954,Normal,,""
16.1135,0.0000,5.0333,1.0000,0.0000,NaN,NaN,NaN,0.2786,-0.4049,0.8709,0.3031,-0.4084,0.8610,0.0305,-0.0032,-0.2958,Normal,,""
16.1241,0.0000,5.0412,1.0000,0.0000,NaN,NaN,NaN,0.2762,-0.4046,0.8718,0.3007,-0.4081,0.8620,0.0304,-0.0029,-0.2962,Normal,,""
16.1473,0.0000,5.0567,1.0000,0.0000,NaN,NaN,NaN,0.2801,-0.4035,0.8711,0.3045,-0.4071,0.8611,0.0303,-0.0022,-0.2969,Normal,,""
16.1595,0.0000,5.0590,1.0000,0.0000,NaN,NaN,NaN,0.2935,-0.3978,0.8693,0.3178,-0.4014,0.8590,0.0306,-0.0019,-0.2973,Normal,,""
16.1700,0.0000,5.0583,1.0000,0.0000,NaN,NaN,NaN,0.2921,-0.3989,0.8692,0.3164,-0.4026,0.8589,0.0308,-0.0016,-0.2974,Normal,,""
16.1794,0.0000,5.0568,1.0000,0.0000,NaN,NaN,NaN,0.2948,-0.3983,0.8686,0.3191,-0.4021,0.8582,0.0309,-0.0014,-0.2976,Normal,,""
16.2328,0.0000,4.9996,1.0000,0.0000,NaN,NaN,NaN,0.3102,-0.3895,0.8672,0.3343,-0.3932,0.8565,0.0318,-0.0001,-0.2977,Normal,,""
16.2387,0.0000,4.9996,1.0000,0.0000,NaN,NaN,NaN,0.3134,-0.3877,0.8669,0.3376,-0.3914,0.8561,0.0319,0.0001,-0.2976,Normal,,""
16.2467,0.0000,4.9839,1.0000,0.0000,NaN,NaN,NaN,0.3127,-0.3815,0.8699,0.3369,-0.3852,0.8591,0.0320,0.0002,-0.2975,Normal,,""
16.2589,0.0000,4.9521,1.0000,0.0000,NaN,NaN,NaN,0.3130,-0.3630,0.8776,0.3374,-0.3668,0.8670,0.0321,0.0004,-0.2974,Normal,,""
16.2696,0.0000,4.9381,1.0000,0.0000,NaN,NaN,NaN,0.3175,-0.3709,0.8727,0.3417,-0.3747,0.8619,0.0321,0.0008,-0.2974,Normal,,""
16.2791,0.0000,4.9300,1.0000,0.0000,NaN,NaN,NaN,0.3146,-0.3349,0.8882,0.3392,-0.3389,0.8776,0.0321,0.0008,-0.2972,Normal,,""
16.2908,0.0000,4.9240,1.0000,0.0000,NaN,NaN,NaN,0.3191,-0.3449,0.8827,0.3435,-0.3488,0.8720,0.0321,0.0009,-0.2970,Normal,,""
16.3023,0.0000,4.9186,1.0000,0.0000,NaN,NaN,NaN,0.3171,-0.3320,0.8884,0.3416,-0.3360,0.8777,0.0320,0.0010,-0.2968,Normal,,""
16.3141,0.0000,4.9188,1.0000,0.0000,NaN,NaN,NaN,0.3137,-0.3053,0.8991,0.3385,-0.3095,0.8886,0.0320,0.0013,-0.2965,Normal,,""
16.3244,0.0000,4.9247,1.0000,0.0000,NaN,NaN,NaN,0.3111,-0.2912,0.9047,0.3360,-0.2955,0.8943,0.0319,0.0015,-0.2963,Normal,,""
16.3363,0.0000,4.9333,1.0000,0.0000,NaN,NaN,NaN,0.3130,-0.2937,0.9032,0.3379,-0.2979,0.8928,0.0318,0.0018,-0.2962,Normal,,""
16.3462,0.0000,4.9361,1.0000,0.0000,NaN,NaN,NaN,0.3094,-0.2824,0.9080,0.3344,-0.2865,0.8978,0.0315,0.0020,-0.2962,Normal,,""
16.3576,0.0000,4.9380,1.0000,0.0000,NaN,NaN,NaN,0.3095,-0.2805,0.9086,0.3345,-0.2846,0.8984,0.0315,0.0021,-0.2961,Normal,,""
16.3696,0.0000,4.9696,1.0000,0.0000,NaN,NaN,NaN,0.3055,-0.2731,0.9122,0.3306,-0.2772,0.9021,0.0314,0.0021,-0.2961,Normal,,""
16.3818,0.0000,4.9807,1.0000,0.0000,NaN,NaN,NaN,0.3026,-0.2713,0.9137,0.3277,-0.2754,0.9037,0.0315,0.0021,-0.2962,Normal,,""
16.3911,0.0000,5.0044,1.0000,0.0000,NaN,NaN,NaN,0.2993,-0.2713,0.9148,0.3245,-0.2755,0.9049,0.0315,0.0021,-0.2963,Normal,,""
16.4040,0.0000,5.0358,1.0000,0.0000,NaN,NaN,NaN,0.2967,-0.2598,0.9190,0.3219,-0.2640,0.9092,0.0314,0.0024,-0.2965,Normal,,""
16.4133,0.0000,5.0435,1.0000,0.0000,NaN,NaN,NaN,0.2945,-0.2649,0.9182,0.3198,-0.2691,0.9085,0.0315,0.0025,-0.2966,Normal,,""
16.4294,0.0000,5.0610,1.0000,0.0000,NaN,NaN,NaN,0.2910,-0.2661,0.9190,0.3163,-0.2703,0.9093,0.0316,0.0026,-0.2968,Normal,,""
16.4358,0.0000,5.0691,1.0000,0.0000,NaN,NaN,NaN,0.2883,-0.2685,0.9191,0.3136,-0.2728,0.9095,0.0317,0.0026,-0.2969,Normal,,""
16.4465,0.0000,5.0757,1.0000,0.0000,NaN,NaN,NaN,0.2856,-0.2613,0.9220,0.3110,-0.2657,0.9125,0.0318,0.0026,-0.2970,Normal,,""
16.4580,0.0000,5.0890,1.0000,0.0000,NaN,NaN,NaN,0.2849,-0.2717,0.9192,0.3102,-0.2760,0.9097,0.0316,0.0024,-0.2968,Normal,,""
16.4692,0.0000,5.1065,1.0000,0.0000,NaN,NaN,NaN,0.2826,-0.2714,0.9201,0.3079,-0.2757,0.9106,0.0315,0.0026,-0.2971,Normal,,""
16.4793,0.0000,5.1107,1.0000,0.0000,NaN,NaN,NaN,0.2795,-0.2655,0.9227,0.3049,-0.2698,0.9134,0.0316,0.0026,-0.2973,Normal,,""
16.4914,0.0000,5.1135,1.0000,0.0000,NaN,NaN,NaN,0.2761,-0.2598,0.9254,0.3015,-0.2642,0.9161,0.0316,0.0026,-0.2974,Normal,,""
16.5043,0.0000,5.1225,1.0000,0.0000,NaN,NaN,NaN,0.2740,-0.2632,0.9250,0.2994,-0.2676,0.9158,0.0315,0.0027,-0.2977,Normal,,""
16.5133,0.0000,5.1252,1.0000,0.0000,NaN,NaN,NaN,0.2731,-0.2680,0.9239,0.2985,-0.2724,0.9147,0.0315,0.0026,-0.2978,Normal,,""
16.5247,0.0000,5.1463,1.0000,0.0000,NaN,NaN,NaN,0.2710,-0.2701,0.9239,0.2965,-0.2745,0.9147,0.0316,0.0026,-0.2980,Normal,,""
16.5360,0.0000,5.1769,1.0000,0.0000,NaN,NaN,NaN,0.2688,-0.2715,0.9241,0.2943,-0.2759,0.9150,0.0316,0.0026,-0.2981,Normal,,""
16.5474,0.0000,5.1865,1.0000,0.0000,NaN,NaN,NaN,0.2636,-0.2681,0.9266,0.2891,-0.2726,0.9177,0.0316,0.0025,-0.2982,Normal,,""
16.5584,0.0000,5.1928,1.0000,0.0000,NaN,NaN,NaN,0.2596,-0.2663,0.9283,0.2851,-0.2708,0.9194,0.0313,0.0027,-0.2986,Normal,,""
16.5699,0.0000,5.2029,1.0000,0.0000,NaN,NaN,NaN,0.2599,-0.2706,0.9270,0.2854,-0.2750,0.9181,0.0312,0.0027,-0.2987,Normal,,""
16.5810,0.0000,5.2054,1.0000,0.0000,NaN,NaN,NaN,0.2538,-0.2691,0.9291,0.2794,-0.2736,0.9204,0.0311,0.0027,-0.2989,Normal,,""
16.5913,0.0000,5.2106,1.0000,0.0000,NaN,NaN,NaN,0.2376,-0.2696,0.9332,0.2633,-0.2741,0.9249,0.0309,0.0027,-0.2990,Normal,,""
16.6024,0.0000,5.2175,1.0000,0.0000,NaN,NaN,NaN,0.2044,-0.2692,0.9411,0.2303,-0.2740,0.9337,0.0305,0.0028,-0.2992,Normal,,""
16.6134,0.0000,5.2191,1.0000,0.0000,NaN,NaN,NaN,0.2113,-0.2687,0.9398,0.2372,-0.2734,0.9322,0.0302,0.0028,-0.2993,Normal,,""
16.6250,0.0000,5.2202,1.0000,0.0000,NaN,NaN,NaN,0.2127,-0.2681,0.9396,0.2386,-0.2727,0.9320,0.0299,0.0029,-0.2994,Normal,,""
16.6349,0.0000,5.2229,1.0000,0.0000,NaN,NaN,NaN,0.1573,-0.2669,0.9508,0.1835,-0.2720,0.9447,0.0295,0.0029,-0.2995,Normal,,""
16.6479,0.0000,5.2260,1.0000,0.0000,NaN,NaN,NaN,0.1133,-0.2656,0.9574,0.1394,-0.2709,0.9525,0.0291,0.0030,-0.2996,Normal,,""
16.6581,0.0000,5.2272,1.0000,0.0000,NaN,NaN,NaN,0.0457,-0.2632,0.9637,0.0716,-0.2689,0.9605,0.0287,0.0030,-0.2997,Normal,,""
16.6695,0.0000,5.2284,1.0000,0.0000,NaN,NaN,NaN,0.0715,-0.2638,0.9619,0.0976,-0.2693,0.9581,0.0279,0.0032,-0.2999,Normal,,""
16.6797,0.0000,5.2285,1.0000,0.0000,NaN,NaN,NaN,0.0049,-0.2610,0.9653,0.0306,-0.2668,0.9633,0.0274,0.0032,-0.2999,Normal,,""
16.6918,0.0000,5.2286,1.0000,0.0000,NaN,NaN,NaN,0.0145,-0.2610,0.9652,0.0404,-0.2668,0.9629,0.0268,0.0033,-0.3000,Normal,,""
16.7023,0.0000,5.2406,1.0000,0.0000,NaN,NaN,NaN,-0.0340,-0.2579,0.9656,-0.0085,-0.2639,0.9645,0.0263,0.0033,-0.3000,Normal,,""
16.7137,0.0000,5.2585,1.0000,0.0000,NaN,NaN,NaN,-0.0625,-0.2561,0.9646,-0.0373,-0.2622,0.9643,0.0258,0.0034,-0.3000,Normal,,""
16.7249,0.0000,5.2543,1.0000,0.0000,NaN,NaN,NaN,-0.0761,-0.2554,0.9638,-0.0509,-0.2615,0.9639,0.0252,0.0034,-0.3000,Normal,,""
16.7366,0.0000,5.2450,1.0000,0.0000,NaN,NaN,NaN,-0.1179,-0.2517,0.9606,-0.0930,-0.2580,0.9617,0.0232,0.0038,-0.3003,Normal,,""
16.7497,0.0000,5.2398,1.0000,0.0000,NaN,NaN,NaN,-0.1400,-0.2506,0.9579,-0.1153,-0.2570,0.9595,0.0226,0.0039,-0.3003,Normal,,""
16.7601,0.0000,5.2375,1.0000,0.0000,NaN,NaN,NaN,-0.1218,-0.2533,0.9597,-0.0967,-0.2595,0.9609,0.0217,0.0040,-0.3005,Normal,,""
